"","X","song","genreactual","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100","X101","X102","X103","X104","X105","X106","X107","X108","X109","X110","X111","X112","X113","X114","X115","X116","X117","X118","X119","X120","X121","X122","X123","X124","X125","X126","X127","X128","X129","X130","X131","X132","X133","X134","X135","X136","X137","X138","X139","X140","X141","X142","X143","X144"
"21",21,"27.mp3","classical",143.217291757186,17.6373477659541,-12.956970155953,8.24497562615522,-6.56207930234624,9.70879026910463,-8.69085358164009,7.50988172119379,-7.50088522422795,5.33255655612525,-7.15848819637539,3.63133745067059,149.331816317688,16.0199631688988,-14.7404983527565,8.30519201958616,-8.39000953649353,9.92091425522846,-9.92021046731494,12.1346324473493,-6.7061396724135,8.27893703483373,-7.56474371258104,8.69836126338498,145.444811086503,16.2972039775481,-14.7252544063007,8.55301797246146,-6.92478700664783,8.87219222629767,-9.85438897407349,8.46892862670918,-8.3606656676222,4.62710325139544,-7.22133673736384,5.92074754579032,144.877345299206,15.4033702549526,-12.7992300140344,8.91700156203619,-7.78137393562449,9.25618800865114,-12.0701023952242,7.36962777080379,-7.50636804818572,4.49099451919976,-10.9383453887842,6.53913661658094,130.319135115088,16.7806192366727,-11.0629811017425,7.90991399436953,-6.3182448321175,3.28738195396436,-6.62726956363541,1.99917265865525,-7.11403803918435,3.4158872093395,-6.392115824859,-0.23233888807354,151.364328519292,15.8571513120267,-15.2157802065536,11.1912120209225,-6.30733598396102,14.1452153646884,-13.9411787540005,6.15439113983475,-8.24018464415109,4.75239771215934,-8.62104844589887,8.74969159658912,152.824518166672,16.2477926636524,-16.2999596008714,10.0605936529479,-6.55413659566421,12.9020457799668,-14.31972151261,7.21011380352066,-8.8032275810734,4.95965168367813,-8.49096791175771,8.17445829932859,150.121824934428,15.3169645856884,-15.3467096851578,9.25348910192356,-7.91010756589185,11.4902866801822,-14.0558017809084,6.19794597290129,-10.2720349008916,3.82896309365695,-10.3768953090472,5.30453271048142,158.301070354265,15.6923131671109,-17.1898214526945,8.64239276808004,-9.42253916014555,12.893472924276,-18.8113710516212,4.41743211973422,-14.3752775202331,4.10078995118531,-12.0673500899603,10.2421186610648,159.325039761832,17.544925304679,-17.8077833683248,7.47278444941376,-13.9997559723656,9.37382010867059,-17.4097708660357,6.98879475701477,-11.0438123378283,5.1579530987814,-9.40844590109205,11.3383012486574,132.065430674695,16.46506105977,-14.2584772660203,5.37821917575771,-0.860646462037271,8.36230300328925,-20.020740540528,0.30498517711998,-7.81839632997516,-7.56832212980683,-5.33146796239682,4.36977221139233,142.888275118621,17.6240317445855,-14.6557971683586,4.94174256730466,-4.75556192530314,9.32339101178667,-19.790260224664,0.206582705657755,-9.67017062735139,1.71123131192967,-3.75581126792771,13.4959016555476
"22",22,"28.mp3","classical",149.076665458469,16.113000343617,-14.953992030844,3.9229788284658,-13.7998764238411,4.16790416060002,-13.7912415589294,8.40873396072384,-13.2701373708114,3.87836386924211,-11.2358867063217,9.10835063182354,153.475979462601,16.3112233288954,-14.4753080972243,7.80863567052581,-10.1423203539368,6.66025341409611,-15.0129169714017,7.85173882091348,-12.6530888905682,7.74873928604216,-12.2816857643485,11.1221485138357,152.42734745457,17.6337439681184,-13.4958119502222,7.14186073395562,-10.3184440993551,6.0057654191016,-12.5535640432636,9.64348485778139,-9.27445625298033,8.37172304421069,-12.2230679916461,9.05108519640157,146.774304445535,19.5803328624359,-11.0413936371242,3.79560577244437,-7.68083334141639,5.62816815159381,-11.0856021502217,12.0819438879454,-8.93223320208305,7.30658329888192,-11.7934260431047,2.95352237755412,152.23709580627,18.4516987285447,-15.0283205484846,6.22892099136667,-9.5739761738498,2.48967129217716,-14.2963574270028,11.3687293849022,-10.1625391425682,8.16694514260461,-11.5917547120979,3.54189792764332,157.278633088396,11.8560109501817,-12.2055079589796,12.2480432718716,-9.49208203813291,7.13005686732934,-12.3226710577964,11.1749799628642,-10.5445761172741,13.351607807382,-7.45710096327399,10.4365436403088,155.981834523956,16.9982729562778,-15.7952925344929,6.40998143324516,-12.9247022321809,5.66512936733493,-12.3811068759462,15.5457746654508,-4.58730565273243,14.1303367154844,-11.8157999523403,7.77540195683612,146.67508416445,16.965549300041,-14.1127008840899,6.87397670602408,-6.51573710862325,4.81719808471549,-13.8698183860349,8.12148577728998,-11.33829375279,2.72689548801889,-13.3356989441123,6.22864187956753,158.129797025563,10.4821849989706,-15.9551887786823,11.5482475543904,-13.0176562062716,6.43592427027688,-13.0767924823263,14.4857507221297,-11.1837948367121,13.2576622931139,-10.33324963682,9.69870612184354,150.962854111189,18.6751741077831,-13.4422265527687,4.12403982875577,-11.7190856859521,4.33071149992828,-12.0450078726718,13.5127571518811,-6.71648887658287,9.46914360708663,-11.2618770583451,9.30623635616095,151.309140368092,18.0113513220341,-16.1738992172117,3.7874713964511,-10.1804615183499,3.44341180715487,-11.3056894607932,14.1647939209284,-6.47142619269619,10.9537824470244,-14.2306647096171,-0.268571138997151,152.455846258102,18.8303586689965,-17.5599726030699,3.37851706554173,-9.05047457504104,2.18582353178803,-12.4425666537033,15.826243046363,-7.68520268294394,5.07741568562706,-6.9934826824095,13.3800794155294
"23",23,"29.mp3","classical",147.530825235186,6.90676852791343,-19.09161592979,6.26688942165221,-16.0738078301692,-0.999231173836904,-22.9808358202046,-3.87045247290083,-21.819986299584,4.80631938326919,-16.3109845683513,7.06953434695859,152.711453766148,4.99607426441149,-18.2446465096807,6.10956070711092,-14.6744871682732,-1.28838085711654,-17.9024053036159,-4.6457414500386,-24.0568538074557,5.22096201628402,-9.91093970637209,1.3943308066938,154.903244760755,7.754995675444,-23.4842516256023,4.8198741101912,-18.5008036812907,0.214878410812011,-24.5464514009915,-1.86370616785396,-22.1518982090138,4.86903271360593,-12.660919593651,7.69508979842938,152.403700250064,11.1317428423207,-14.730590604732,10.8582649249505,-10.2670213976942,6.7186758983961,-13.1878518555031,11.9910561702191,-13.879537106654,9.0665304919457,-15.1642090074219,7.195314252857,151.991352855809,13.6703071072825,-14.9121040481525,10.6250563484864,-7.88396975938547,8.7561337554063,-14.9067172241259,6.06367945497243,-13.312168454182,9.15890296697127,-14.8545119236806,1.14908811720859,146.687813789427,15.069174762841,-15.0054296817094,8.09175373594388,-6.38832013502892,7.80922347345966,-13.8007806083676,6.10897668128342,-15.3192622449911,2.75694819593489,-13.6693582055972,-0.719472292335646,157.39785967547,11.9572075087697,-17.6933913556071,11.0458860808292,-10.2470823209983,6.94119016500758,-15.9203677874404,10.5026047101169,-14.179125681628,8.03283293712744,-14.2646510396248,11.0309707229563,156.204951713715,10.7787170865096,-19.1458157671184,8.49620002232582,-12.3698762399069,6.74824001751153,-17.2607006701796,4.73894467874997,-20.0527713862064,5.44332057958657,-16.3845102277965,6.7516600302086,158.782881312357,8.92065240070439,-18.0313077326784,11.199871313705,-10.4678460104027,6.62486719505193,-15.0535217876217,11.2881381631315,-14.018959342601,12.1750995079328,-10.7933710622095,16.4921175680741,155.670360966475,10.5277642395364,-16.1704197151223,14.1626138190116,-8.08770038790175,7.70965711463347,-17.4379371748937,11.9270738030936,-18.1380630673896,11.4051909798571,-6.28779773728375,11.7087707121534,154.399753112761,11.5928670620804,-14.9808317627655,13.6193475338526,-7.76530725162768,9.35630863958064,-18.4799510800877,7.76750648893466,-20.8685952230625,7.41912082037034,-7.06475307204827,8.86358332200004,150.806452342376,13.8304657958139,-15.0155148531614,10.4456399077231,-7.59346257542307,9.49343784374863,-13.3974369911791,10.1968724209392,-11.6499629789239,9.84588826234793,-9.64216990013471,5.71971915225521
"24",24,"3.mp3","classical",150.668820653812,12.9065488314371,-13.9226201352306,15.4741041929957,-15.7663552195651,16.5171003821077,-15.1831787524808,13.6716961935271,-11.7782010554328,11.6022484471179,-4.60675019510513,2.44921112805412,155.77352579347,13.1833730802231,-15.8286210011241,15.7405292309141,-18.7832051765279,14.6101274135879,-19.7087608032464,11.2644142029386,-15.2877604637776,11.291894813057,-5.93224882423739,3.46809934924654,154.91473891214,12.6090420066205,-15.142297306516,17.0833908113166,-16.837644284767,16.3549151843223,-18.4751601079229,13.5387620363049,-13.5230997488759,12.4146002108442,-4.16887842545577,4.3367080184713,150.701472038338,12.8074557921361,-13.381688684054,17.6832261637441,-14.8427360704418,15.7237986224689,-15.4619428081519,13.0376774598805,-13.0955560643384,11.4755043071068,-3.9852516315073,3.94286427409387,154.988185171128,12.8240247384296,-15.9579120305711,16.4518319409236,-17.3640971730376,15.3912397816628,-18.8518290609718,13.1259458835753,-13.2858669129122,12.5070666251259,-5.53066406872284,2.63549441016152,153.823975610306,13.0669810685941,-15.1263249250388,16.5803329715852,-15.6147167023723,17.0312055852634,-17.0736480030114,13.4577818828541,-13.1845041781757,11.2407240210164,-4.52329854029081,4.81258560501836,151.337017911922,11.7603776741333,-14.0849432529962,17.872510627085,-15.3212685879474,16.2210119912776,-16.1979282766558,13.4592739047606,-13.8680928731839,11.6509772303021,-5.84548653040498,2.85994049921903,153.430951465125,12.4702739998579,-14.3825960234973,17.5502132976058,-17.2653450804962,14.6299472181333,-19.0059139273628,11.3189873550227,-14.3375128218701,11.0585403439545,-6.97646326703375,2.85376284942077,155.938740767989,13.5169071363781,-15.0935384166803,16.9974596506662,-16.2324271278557,16.7312369054676,-18.0050074570673,14.070279293106,-12.3159414173182,12.9641542653293,-5.08117464020913,4.52936029169153,156.023682779176,12.6886313162485,-16.2506270494845,16.6778775699871,-18.3585107739531,15.0232406117678,-19.1757231842105,12.7784698321619,-13.4636197752353,11.895516827119,-6.54575508759722,1.91961031504369,154.926021333786,13.0747966537588,-14.9358148553093,16.9394514503077,-16.0481648149184,18.3428436870274,-16.3491982680593,15.0483902303371,-12.1032494591578,12.7544629814179,-3.25282850824466,5.63296666163747,149.127620493688,12.1007427531772,-14.024389922784,17.3742218675491,-14.3831945213354,15.4312410121876,-15.5309463321552,13.0608639729442,-12.6674231770855,10.9148547282859,-4.35897799413518,3.10887986445234
"25",25,"30.mp3","classical",149.102444521386,20.9313502137994,-17.4301886584712,8.65187859020791,-8.98665352354654,5.97611732099971,-8.53675456551172,8.37652408393818,-7.44915148686112,3.10918214626093,-6.58681953098786,-0.486255539613504,155.119069812728,13.561755296998,-20.8860052798152,10.7004899117552,-10.4892885542252,7.04163104026921,-12.6834658571441,12.9042083651841,-10.6144086098702,6.58276178029755,-5.57774459748306,7.84767660126118,148.045425652519,19.7623741505197,-16.5205387395412,5.8944467525504,-10.7721160047463,4.41413275690107,-10.6040251783452,8.32796023649163,-9.17181539093402,4.43773581262373,-4.15224198468887,5.09493961390121,159.741317377425,16.9147432862653,-20.3421446782653,9.41558583796146,-12.8988396218345,3.93792078707405,-14.017803445229,10.5158788752441,-12.4619978588345,7.80841828935331,-5.58963495603161,10.7445825093457,162.547856309617,15.5888423504448,-20.0321117244971,11.3428136781439,-11.7872350265527,8.21809851816438,-14.7418592006037,8.98730153835428,-12.2848478732966,8.20297017381398,-12.3693861199212,3.99713760461641,146.823677511624,19.8735183492923,-16.6504017486716,9.73349181007626,-6.32521000504092,3.94377916285696,-10.3222933772654,4.5162769808354,-12.0942436102516,1.87028570597626,-5.52139680040876,2.14953994962121,156.656032377953,19.2391099007327,-18.8911029397106,7.89549981290499,-12.6007147605378,2.1977725710535,-14.7802835023198,11.0725191649205,-9.36665684235935,3.83364796805978,-8.47643404875378,5.01817947463167,155.123011646765,16.82725258432,-18.4809444772018,9.59011487844161,-10.8625185688723,4.80860827997689,-13.6388674377157,8.91950475777692,-12.3462675023477,4.27059880764052,-10.2015988958125,2.71496751953566,153.911427893658,15.7750211675228,-13.7152057835059,9.10685497158179,-8.24822972718047,13.4503978281673,-24.4009380682392,5.9423413934412,-16.0244217711116,1.61033255596341,-5.21364177801614,5.29289775827082,144.372311687034,17.0212363271738,-10.3867794725397,7.62023000271058,-11.2744766918777,13.0952396987179,-16.7494201564852,2.02056533926647,-15.1432083265975,0.371077698744404,-3.19906957907086,5.67388263362095,150.419864686623,20.9386029702965,-16.9840541459922,6.98113691125026,-9.8266470934988,4.17663100212166,-12.1790526241842,11.3123854614324,-4.60821497313094,2.24555375644405,-7.78819578630542,0.784688473603766,156.160766121517,21.326710243149,-20.3809877103308,7.73180715755485,-11.8698811551823,3.93118317592142,-12.8078133031499,11.070491850055,-7.12647776107779,-0.597410820614117,-8.88171582030062,1.17780643314739
"26",26,"31.mp3","classical",146.560046098487,13.4367429681446,-2.63537796026749,8.79245201667297,-20.6067593487198,9.50418348063106,-18.2855944472614,9.39661241526697,-5.60772089874863,6.94132920588507,-12.5873650888696,2.12656955415905,151.505728502965,12.8106688264296,-5.29397638839122,9.06119358961288,-23.5422573947801,12.4708395588706,-16.3448127639239,10.4447141353739,-8.37951120058545,-0.787103569363991,-18.106857307387,8.5449682475956,150.815974508217,12.2251297466614,-8.03697608070374,6.13581656429681,-21.1778270379148,15.2555988053782,-16.3011343762167,7.83721251320623,-5.62731075150124,4.69067048424312,-20.5764989169279,9.50360539362966,151.425558033953,12.3586429007242,-14.0954742458252,-0.807797195709271,-25.8355929633073,10.3787071422874,-16.023821814569,6.06106040225249,-14.9277896318398,-4.6802928964291,-15.3145011799253,7.34507596702567,147.726592349286,12.7366382190711,-10.5716306684263,2.53170350045434,-21.7646893518241,7.99173141875853,-18.4963156548613,6.2357288455647,-11.0829175419965,-0.413386831960401,-17.9206835117705,3.51522614363106,145.068039159483,11.2942047550283,-4.35775836614096,12.2293943575055,-16.1401381706098,12.143093798534,-22.9958555363182,4.49593142434709,-3.52660410654278,4.41858287572297,-18.829214922728,1.75787452443531,149.900418251652,15.8996467420389,-7.36647005686944,-0.637303458289867,-19.9910867567959,10.7741295475559,-25.0134592429072,10.1915169708126,-5.77224447126745,-2.21794446427174,-18.7243131237334,0.258617894907375,148.787656154556,15.6595936013222,-8.46559852919824,2.22953559171683,-21.0064931427054,4.65775102926361,-24.2144520062803,7.97793564368529,-9.06199372540257,-0.782338782777167,-21.4815587352318,-4.24925168100429,147.142980562333,15.2664714666058,-5.36209742463572,7.71949554505529,-19.4024172453767,6.94377634558635,-17.1000551452519,9.54271108358988,-8.78662306013652,0.240575847039267,-19.3570579581948,0.199167649126934,152.518888477749,14.0402491854113,-11.3372783495974,-0.167693969880312,-21.1253604785911,6.32916904487697,-26.3801967385061,7.09132106081107,-18.1364262179944,-8.05828617034061,-20.2798308730572,1.89448353204844,149.141464615506,16.9509801567367,-8.80106634127932,-2.33374486674726,-22.6609754040281,6.48640193087654,-20.8390374962664,11.4345959586742,-9.79288788634864,-7.82179088183909,-18.114922186423,1.87895200944387,144.412148756442,13.2603339038279,-0.646206956034295,8.28825748230624,-14.244706983604,14.5212109355677,-23.791719504509,12.4408445251168,-0.0246158882979512,0.244680127855304,-12.3582603711691,7.77029763507516
"27",27,"32.mp3","classical",127.77226979078,13.9725764617742,0.196991341848246,6.79815285945373,-10.8921341415155,7.75955841893761,-6.17864531297774,8.34400506554391,-11.5276258429018,3.45670482494431,-8.73928857399626,3.00619751306542,153.528949608949,7.87388982540503,-18.3711126724151,11.8134843473327,-11.0861776294697,9.85645865565485,-9.3038309011656,7.3926549187665,-26.5859635891508,6.03111881391342,-15.8759242242335,3.17684984898507,152.695475271198,9.91707194943877,-16.1293764093425,11.2456033434642,-12.8299920756354,10.2008174937021,-15.7110603471439,3.06142821757408,-18.941240503632,9.19789751997683,-15.9205467366823,-1.86389302974579,152.515641315788,4.98579247505394,-18.1057909062232,11.0114955305449,-10.5824659171451,6.95727244433524,-14.770229015421,2.68756703816932,-21.0058736877022,6.09985138838259,-17.7633569180651,3.97422311237605,153.525948370333,8.90826724221147,-14.5346140121048,13.4216896043946,-10.0935744612181,12.0046039046075,-15.6580466981162,9.42675104598734,-17.314549114657,9.81802819475098,-13.2385876980515,3.45439833256344,155.469094764614,4.84392762293862,-18.5290107931202,12.568343452529,-16.3911188146225,5.99649754169539,-22.7396293156385,0.837942520735147,-17.8024185424578,15.574852178998,-7.50458390375615,20.068132137328,148.922017833926,8.85774463373641,-16.5997053999166,10.6743800681051,-12.4845752753422,10.2883755313003,-14.3959245901364,2.68410929245986,-18.2377680652486,7.58142990508302,-11.5704135014759,3.69128860757465,133.316757171009,13.1237356173175,-8.05735787467192,10.1001280231847,-5.758847630376,9.02390890121537,-10.2903049226446,4.31049995391618,-9.31229260408299,4.98187546318481,-10.0467592591302,-2.98187791303656,160.565866680303,5.9683685708393,-20.5614928272522,13.0293758192426,-16.402587553134,5.5922317527558,-15.3111328933223,4.38438599323561,-20.6588699322466,16.5491273422837,-5.76871923699396,17.6737200140317,158.680215089515,11.3327944249347,-17.1412115929609,9.80688942003307,-15.722139585441,6.95520959863005,-18.6207290247874,2.95514451486284,-22.2863782228415,5.50714524380347,-14.4762861466537,9.31043308354551,160.458293651824,6.13691841852068,-20.1796581073298,12.236983646429,-16.1022914507431,6.63730093298188,-18.8050583829273,4.83151651059322,-18.2910827452798,16.4457710079402,-4.0096557290516,21.7276090518835,157.509833957101,9.88872257896412,-18.1149215481847,11.3146199130376,-12.5534963376403,10.5840094627997,-14.5634684726076,6.08119783966837,-20.3745401780978,7.86200006876301,-14.3765676540338,2.24123406933551
"28",28,"33.mp3","classical",136.121658496537,26.034294974188,-1.87540228008387,-1.12227165159013,-4.45919643146713,4.97116665132344,-11.721894795684,-0.643524311852281,-15.8008985797717,-2.98683907269722,-15.8140318748899,-3.56574507749501,135.62203832619,26.002694884226,-0.582250009401378,-4.7197546459753,-6.75369457024739,6.00566099269833,-15.1527603776145,0.16850199041305,-9.35264261081297,0.693892181974809,-14.5515114212458,3.37358239999096,145.533870366918,27.1333299424685,-10.9814173871931,-1.20611208621594,-4.52024595138523,-2.63458764797502,-14.8860530824959,0.915326532590172,-14.4848431663735,1.41076970242296,-10.8594614811272,8.89794078437743,131.441711614846,25.5438715360014,1.12282653857892,-3.32558575586848,-7.47598151454787,6.3513250231414,-12.3095293347532,-4.8043965273629,-10.0675118191425,-1.46394983090042,-14.9222757075593,-0.292217996305469,132.24443781869,25.2831716616097,1.61184773290321,-2.04104784722277,-4.83698026502079,10.2645729113092,-11.0983545528003,-3.01976880855264,-11.4919491231534,1.15812130650819,-14.4087357166791,-1.35179119591125,141.108255548288,27.6979315097498,-6.24480690892986,-2.98369295264178,-1.91234737482096,2.74360409594911,-15.9230779225077,2.59276074196749,-11.2202652608097,-2.74676746489716,-15.8926931998608,2.43786494734175,129.259261130478,24.6897366523143,4.09949620503692,-0.261042161531987,-6.59493907183143,10.7169156039743,-6.50279037949192,-0.127815253964522,-6.84819445369264,3.77447596789794,-10.2153987483043,0.312426434069335,128.18744771751,23.6108353319298,2.71298157280764,0.777301732700654,-6.97278219580845,5.12591278951894,-8.73141958231988,-3.47216400389408,-13.3463417594429,-4.44966562617709,-16.0211831485354,-3.83641935109989,130.813221993863,24.4471078400491,1.98073390444314,-1.58780651176972,-7.12244353383084,4.62300414230964,-14.0063415986341,-1.32306506710447,-9.70024478181137,-2.17163851061084,-15.8846261787872,2.30215083612832,138.069803491823,26.5448648197803,-3.85404521100384,-4.44787787208473,-7.25357778818324,0.563297871970674,-18.3056384499522,-1.33374290880039,-11.2402161658947,1.05328560865405,-8.8314539162596,12.2418116702311,127.725295833109,24.4921459589641,3.47818890959453,-3.1464087187577,-8.41803553414042,5.03807980016784,-10.1860297697044,-5.31627334629022,-10.7847819373934,-0.96931290814407,-14.0703922153036,-1.97181397997651,131.760017794204,26.1882842925396,1.81609649782261,-2.80681869156326,-5.22393673166234,8.55543758120988,-9.79139090516127,-3.73298269091142,-11.3733076206361,0.615440984241589,-14.4827441476952,-2.29023123111799
"29",29,"34.mp3","classical",150.029293220274,14.4664529641912,-5.18085321947742,10.2076999065593,-11.9355825366556,13.3114228869965,-15.1392561942263,6.49041176148758,-19.9383362144433,3.60829294673956,-12.9194834864271,8.01319103004339,150.232221936165,13.1968591767079,-5.98708772805632,10.3451371692103,-11.7697488326497,11.35868773547,-15.5039572092905,6.34438934832745,-21.5223984285632,7.85949855861439,-14.7952179197463,6.64607939292376,149.674958395272,12.2010643525491,-6.64930627054415,11.5240898884145,-11.7202202375029,12.3212560697357,-14.1871236344843,7.62818154547283,-17.8439619628958,8.3708765792749,-17.0511375399078,5.38513406296785,148.882522097212,12.7685159684024,-5.18668729284305,11.873141672215,-11.596504381643,11.8779048708377,-12.7764734485791,8.19038842451037,-22.3810352080529,6.87705326827856,-16.7713399017016,3.14502122239815,152.378907679817,12.9225850353867,-3.86427134423187,8.00794111951782,-8.20740841015473,11.8719812217077,-12.1908943069291,8.20274508783087,-20.0738054054008,5.69277017146472,-13.3862566882403,6.16373846290798,150.488758489844,14.4875178792812,-5.23681047513452,10.0427162960298,-13.2654528091017,12.1698777529555,-14.0786625516304,10.9087435260243,-18.9099412505182,6.91626605297463,-14.7131858565115,3.43032464273437,156.290987449906,10.9494589350272,-7.26544560050998,9.24722480562787,-14.5415021667467,12.6410658804534,-14.698865967271,13.1463185322548,-14.5774600958274,10.2187278770748,-12.5533972283218,6.74921023714287,148.687368756492,15.2773696286872,-4.72718743302915,9.40527122002531,-12.0874979006521,11.2698274196455,-12.1564655162465,9.16551916511065,-17.4709253207134,6.44664577187933,-13.8311186260208,5.81604975633228,149.846825420757,13.6883470660495,-4.01091391626842,9.72214663056493,-9.16814580401774,11.0146033479091,-6.45229074833087,8.22670904082098,-16.4728822224872,7.56235640692364,-11.7740750790405,3.24317964029513,154.384635109445,11.9866100376993,-7.22371314797784,5.51985368193793,-14.3816226187953,11.0001579236598,-14.6012384218563,8.76338758035882,-20.2953854196332,7.44832988473621,-17.1563125286443,2.69442404079334,152.353692712956,14.6707376992567,-8.63015618360373,7.09286070256871,-12.3800593302847,11.9913727075531,-14.1078749355805,9.69792050502204,-15.5132533618726,11.3047790768598,-15.7574913628908,2.55726602052247,148.071216728907,14.2495193085558,-7.49410296638892,9.19516034488452,-12.3093116431116,10.1585498949662,-9.32933743716887,10.7068803396039,-14.6073263453548,7.95817341425075,-15.5650314175396,4.96691053277798
"30",30,"35.mp3","classical",136.356365304032,11.2490950919934,-1.72804749736877,10.1876443383897,-8.41157587027196,12.0148457461037,-13.0906325423678,7.73897684365176,-14.2654870236204,3.14975152036196,-14.2539533651972,6.56166735651394,144.884991722347,12.7567498790998,-2.56508182162041,9.86131700202351,-8.69603461162404,13.807228762576,-14.3962656076042,7.52158084650399,-13.5759957678225,8.10552516673368,-12.1884954118282,9.17833153691268,144.63836927058,13.7708631454408,-2.94617819227397,11.2388277034291,-8.1133002174233,13.3291745237093,-13.1401588486381,13.4541790411591,-9.98634368169279,8.74332694904552,-13.8003095669309,7.67794206995869,143.37292073501,13.6763671480755,-3.63421764869114,10.0377587608049,-9.00359135672708,10.1271870452855,-16.8088521751957,6.85999038476817,-15.9613148367626,3.40430920782216,-18.799714046457,5.0854607483044,146.130059954115,14.3412016427388,-3.36694760278248,11.029912899538,-8.92812404667421,13.3106525275906,-15.1825129159609,8.91745549820694,-11.4922682279829,7.10982656255346,-17.3237965047599,2.98723414242327,147.168867127903,9.43556915157603,-2.90509484511804,15.7974786994653,-10.5818962070244,17.3511828715576,-18.3249559087132,9.5794250645625,-14.0201933922835,12.5645670091036,-12.7930773795059,3.52125848652949,152.261939328163,13.2238400450496,-5.44501166589765,6.82785218522727,-14.0310978370921,10.7778441588928,-22.8258471537157,7.26467340889262,-16.3595473833751,10.4939107852359,-17.0723890189931,2.82355334114629,145.463651133655,12.9899737738951,-1.52137961535931,11.354039605447,-8.35843101396843,15.0911645526285,-17.3145231695631,7.58116667306957,-14.2213691219468,6.41512241763524,-17.418570978383,8.23794856102763,148.246317200996,14.5354472230441,-3.02527756611932,11.2434840539114,-9.42504088160255,12.893786209167,-15.8656455654127,11.4759652747111,-9.72259082162789,8.47127520771237,-15.8515400889291,5.8595628122921,145.694779206045,12.1992613499762,-1.75018162449681,9.88309392717171,-11.0901491215714,11.1019154195004,-14.6359344539374,11.152494482294,-14.2013394688434,3.46948581670376,-16.0116198537331,8.64106111091839,147.977780626196,12.0124172511599,-4.65843689893699,9.42008008850539,-9.13272844848638,16.8401028601522,-20.422599184639,6.42389050450893,-13.3149836698194,15.2659368211328,-11.5172238509111,6.7510080361534,145.495175233468,14.1269050717605,-2.66891885733955,12.9641154676367,-9.33529447345955,13.1161043231676,-15.370574742111,10.2068210978785,-10.5884348395244,7.95730530976613,-11.7268705740537,5.69678602587143
"31",31,"36.mp3","classical",151.946336875578,13.8625601371101,-5.03170291697739,13.2387622858539,-13.7851472803098,14.3751777661512,-12.0195755994099,10.0587412274196,-17.1191773500237,6.87960006227722,-10.8058886622924,8.18944626632194,150.835151945909,12.5213162597786,-3.39908155564604,13.8426723269445,-12.8313401527765,14.089693691615,-11.667386842631,10.4393008696472,-19.2895365052078,5.64614559995147,-11.186079031711,9.65057401623257,152.092598316653,12.5832060785334,-4.01572197188042,14.7498090031116,-13.1986156040766,13.9943351995344,-10.2820247793856,13.8316043517365,-12.2441205999755,11.2044401386792,-10.7848229613662,5.82121417698123,147.455612919164,12.7983927957429,-3.41168077370804,15.1160361183891,-12.7895803730729,11.0555869225196,-12.0680210756901,10.3798980072511,-17.3326521874199,8.30721840538269,-10.6644684887218,5.61151058807433,155.37432902384,12.0611172334231,-3.39542800026757,15.8232800509839,-16.2160099444138,11.7850940691249,-12.4964641237994,17.7744712774897,-11.8355942796055,8.19370949484379,-12.800911014666,7.64494421449868,157.733959525821,12.528261136407,-5.35136527334,16.2415775858974,-16.3175536348381,10.5116647885101,-11.0472063997554,19.1330253737312,-13.3568090463732,5.60393104600202,-14.0224152063832,13.1998476171223,152.026433077919,12.1845091731941,-5.61606064408985,15.4116673493051,-11.4887360868357,13.0715512065212,-14.1100640924534,11.2902334018102,-17.0740150435333,6.16331363822801,-14.4545643931906,6.987745133384,148.206906107858,11.9060703900196,-3.86893152063291,16.3414133564024,-10.9556748486549,13.4495235195315,-11.2865648058648,10.2601098633247,-15.4143526267971,6.49047976708076,-12.950757255212,4.77649609194805,154.419576372904,11.192132172385,-3.86184802559814,14.3178739175416,-14.9157518342466,9.0079571562143,-10.0926344843189,19.2892315705879,-8.68721372174746,11.346594631414,-11.4532868931278,12.7038478137378,155.308569770398,11.712300053818,-5.79851519471197,13.4534288348194,-16.3784943396753,10.6996939486041,-17.2232827932453,12.0910098132109,-15.7486053119246,8.76084747812934,-16.2439001555184,5.00670252893272,154.992831184091,9.57003228032017,-6.905745241466,12.1948316015148,-16.9874104332844,13.4657056605845,-14.6525497931781,13.8685082274079,-15.3155541057828,8.49613823204779,-16.0118631026188,7.60136833386765,150.389005635002,9.4937805826,-2.47310226205336,16.4379990725082,-14.1176852498708,14.5736154904415,-12.2059691185375,14.5503711085885,-16.9558227074074,5.79906900345467,-13.3362257833201,5.28269897641088
