"","song","genreactual","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100","X101","X102","X103","X104","X105","X106","X107","X108","X109","X110","X111","X112","X113","X114","X115","X116","X117","X118","X119","X120","X121","X122","X123","X124","X125","X126","X127","X128","X129","X130","X131","X132","X133","X134","X135","X136","X137","X138","X139","X140","X141","X142","X143","X144"
"1","1.mp3","pop",158.749569572373,11.5731959908713,-8.66964383375745,12.7056903261657,-9.70219928916007,16.9362091758999,-13.0685701685929,17.883829526805,-11.3999302439351,11.9516898586863,-13.9823675335314,11.4065045645832,162.833212546429,10.0565009052102,-9.43753437244604,13.7353437632541,-12.5097596271621,13.9848182970965,-16.3895139809886,14.9318266750665,-14.2135300183618,12.4393471809304,-17.4517140848324,9.50430885448498,164.055023830593,10.8891784437316,-9.08450264402175,12.939277428464,-11.1307359947708,16.27727119263,-13.5621325640845,17.1838196904902,-12.6150082990526,11.9071690555019,-15.4650587558653,10.2143544370758,165.384274597989,10.3697932882908,-10.3859082333147,15.4980847323644,-15.1334420013222,14.1534257026083,-18.0667054690383,16.0508701226771,-14.0368514357704,13.5774033671354,-17.1425372692966,9.26610170831239,163.724804754006,10.7535309465571,-7.33172727694408,11.3468334221089,-12.8652317844385,16.2578756484594,-19.7658363875631,12.7787710689068,-17.0703398565969,14.403881552708,-17.2134966580102,13.365459572419,165.639921776287,9.83440886150338,-10.5396641265455,15.2007099102012,-16.0422156677971,15.2089611424066,-17.5203128495937,13.6659593288902,-15.8996770078558,12.5211957707571,-18.3761025784311,11.0316739408451,164.677649707175,9.96476890756124,-7.73107132627825,13.3852173152498,-18.6482408157377,15.0904527981342,-18.5110129638197,12.3658887239667,-16.3990916783197,14.4791500278238,-16.651888440054,15.0463010364164,167.028748239237,9.10367654435258,-10.7127970543528,16.9891527879484,-16.6184898545311,13.2902592418133,-19.1379753891646,12.6220469039316,-19.9141363020953,12.1240711125302,-18.2183338739134,12.3554565533499,159.97115398068,10.8529298499675,-8.64420897709814,12.7897512888381,-12.5893863252325,14.6359342761186,-16.5490037748844,14.4051370584181,-13.7308308196428,13.2888116808888,-14.9987843454447,11.3434056103929,161.713476905239,9.78437180908956,-9.5794613611084,14.3278281997517,-13.8360855605366,15.5996159832424,-16.1058806658546,15.4796929670045,-15.6648669894251,11.8946909884927,-16.2032212106987,10.0457772547334,164.120222660972,8.32114476338626,-8.50171678841115,14.2896737725494,-12.7200971629873,12.8206252945937,-14.7475656818596,12.5095550747001,-14.8624776911269,12.4122768943837,-17.1004740324921,10.2218272806958,163.528839387719,11.7015120850432,-8.1284500196681,13.81077365843,-14.8563834426129,14.5131324064245,-17.5632560976883,15.3459680341254,-12.4522310982673,12.5492579678814,-14.5425444466729,11.5654178012372
"2","10.mp3","pop",152.193962280371,23.4396003190337,-9.6954059965684,-1.63563280365411,-3.47058916506599,9.02200832540679,-5.50483715658126,8.9472467977519,-13.0906554127688,7.93473651006089,-8.63415696832927,8.57293398727961,155.811338183147,23.7607357090042,-12.4601120479477,1.10485372064483,-3.99774503208134,7.81711000397028,-3.3892446794244,8.03923908056941,-13.8368704339024,7.41903498779471,-9.89894745270901,12.1330943434871,172.168626189141,9.5821843783357,-10.3432300943425,12.4982799390996,-21.47065858892,15.631030428334,-18.891029502372,14.0107826847061,-17.5939701328125,12.6500849877844,-17.5926374746121,8.17895301748775,168.650713306399,12.4028359306689,-8.6148409831428,9.37092555036805,-22.3105940172782,17.1799185852723,-19.3041213753299,13.4379888561799,-12.7090086174159,14.9100775603511,-10.0345916466288,14.1913544158884,170.609030637071,8.69968749750525,-7.25337660480917,10.1047744152656,-15.0442621961192,13.0890803004006,-13.6093148725006,10.6505207754397,-20.0021612763145,10.4734995085544,-10.6395148145692,13.1948718189706,169.243144852953,10.6882844174407,-5.27154613119566,10.6691640658515,-21.1880991813201,18.2744580159097,-15.7073062749163,13.9464695508892,-21.6768543404093,13.9964480061365,-16.2883731921804,13.5917835049516,160.333741781917,12.3630480134947,-5.78967054253653,8.40304980750112,-15.8941351070762,17.6776896514835,-12.8484872636527,13.9470015380885,-21.9170637584597,9.88700608234472,-16.6592710215568,13.0628111538797,172.046983295521,8.11660501149257,-4.62956260384786,4.43534678446182,-14.0151683943627,11.0701440492776,-16.4472273099661,9.38848948499411,-15.1974838742623,2.15367495789114,-15.4795208557934,5.14550502897394,169.658216070112,10.0309687346951,-8.31226123989813,12.399508473641,-21.0688378676042,17.3682965426222,-21.9953996002314,13.0703758501442,-15.8017714375136,13.609674830914,-15.263114370588,15.1252868732167,162.426079899772,12.3468451738061,-6.37784716211061,9.76945595596237,-18.3370864004332,15.1366425794417,-16.517955314857,15.9147647185363,-13.5568522959086,10.4147265656306,-12.1187867619231,12.0059795501049,162.564704760927,13.774896641403,-5.95549017413058,7.04213829159908,-17.8361157742416,22.7095510130274,-9.45435958857982,10.855945824995,-20.5907512035252,12.4496481791426,-14.8565172447986,11.3888495088306,169.857324116689,9.03697907858774,-8.52533056154241,11.3783235191006,-20.350719071389,12.7114556836292,-19.9201544294449,14.9198478622713,-21.3211471609379,19.5181341266046,-14.075665502368,18.2460410809303
"3","100.mp3","pop",140.022573221087,17.784940813951,-23.3673149763182,10.7522170277471,8.61376535460085,10.1974807624036,-16.5152722361018,19.6630552717727,-4.29523852436587,-9.65917939672816,-11.3471366744011,-12.7189511881468,165.52902870557,8.89472626205962,-13.0075140905578,21.0459868759756,-26.6670249803327,22.8554430737005,-25.1613010782865,15.3882054598742,-14.4201844325623,15.0007983855344,-11.9887942884003,8.06940228367421,165.07433564827,14.3103550615615,-15.4905306850933,19.718774636605,-20.2611696558133,18.3693807280256,-20.4533931747299,15.4200261757174,-14.5342726816209,9.44175414509619,-7.70564170489946,5.6388730514216,167.951713065606,8.18807132434729,-13.6916325059554,23.2386961383425,-22.7558152937297,22.3230546233075,-21.207144470964,12.3706990031085,-12.8864301381559,13.713908458525,-10.6422726462737,10.0579002479376,165.65799835602,12.5159956382097,-16.246248937253,21.8064764573376,-15.6955250991617,17.5163673873425,-19.6160873692315,13.2474253890547,-15.2636612258569,10.3715427386414,-3.07943365357179,1.58629967769107,161.147013980275,12.4710781317777,-15.7630271970677,22.3915003252883,-17.9534002583923,22.7992647420159,-15.9578581624644,17.1409563543726,-11.51139050544,6.92973676266441,-6.63067533968518,2.57176752611389,157.132947449635,13.9599067455264,-18.2098761896771,22.7024067478824,-13.9156701867496,16.0299019223069,-14.3760541997193,12.8370699557177,-7.53540303297492,8.61582834189554,-3.73384130105995,1.44161257579341,168.554817065962,10.3094805701967,-17.5708512481846,23.2448875083486,-24.28990444875,22.5960264554356,-21.0073042854969,18.7486055693249,-14.339815382833,9.5500532506441,-6.8120642075342,2.27397820740067,166.544437770879,13.4515063885278,-17.1246793179394,21.228595632938,-18.9351922677945,17.3245869052861,-23.6470948575034,15.6578077932547,-19.7987218554839,8.80563064883401,-3.56909444500986,2.65155575800024,161.685493609279,12.0980799106916,-16.2280362425287,21.0693973254258,-17.4295443752153,18.3646119363384,-20.9163952796068,14.9985716839227,-12.9831849375057,15.2086257610875,-5.35788771207491,3.86296506753845,166.65196759148,12.0512286925901,-17.6666960171295,22.8873020042761,-20.12877020034,20.6822273618983,-20.7713680225152,14.5810260500724,-16.7938978250598,9.55004375799662,-5.5585309713174,2.75486757799828,167.571841050261,11.6793558661144,-17.2820341107458,22.1542389440648,-20.753676887798,18.92259984031,-23.8708298480331,15.1459016313984,-15.5925671441365,8.14049394696448,-4.01217625570942,4.93648056717637
"4","11.mp3","pop",155.963920668345,6.141998614834,-9.83638167345391,17.5745322713062,-12.366182841885,15.6662375892208,-11.7637921577396,15.8915002246342,-13.3693828131891,15.7187254591423,-11.814056934601,15.6231210029797,161.636758516414,2.82689746225473,-7.88384931915752,14.6374732923119,-11.4320356769817,13.4845847713864,-14.2704242198423,12.4216056065723,-12.8524268911257,20.6922823510248,-7.72159655355085,16.3874821591836,161.478895403879,3.08564840328791,-8.31872718183294,14.2409778986017,-12.0370780087633,12.4146956814333,-14.5785625439582,12.9512159362428,-11.8037014209011,20.337565959485,-8.51280628790379,16.0501773551287,163.430768568903,2.4367777650625,-8.79118304095568,18.2365392303123,-15.1350587156262,13.8056398540018,-13.0342432949236,13.4179121866998,-13.934851559873,21.9926997896405,-10.544957881341,15.1260025958712,161.961067721399,1.86959545520222,-9.30437606009392,20.717519905604,-16.3203188252083,17.4585570601562,-12.3816639291183,14.1461043948992,-17.255993461216,23.2290908146783,-10.7404277241459,14.375312455378,168.689258297975,4.5942490380775,-11.9791019866242,15.6869592668811,-19.9654569899749,13.9393992741786,-13.313094157077,19.06665220013,-9.900637226776,21.779380152508,-7.31033070595902,17.7110463705942,168.756120224979,2.65701471095618,-12.0002782705543,13.3471025734385,-13.8408257192139,15.3531400080337,-8.82501188926781,15.1717617784814,-8.40751229437085,17.0984961139903,-4.42223705061684,14.0528210574371,168.694025006467,3.9248283079273,-13.4888278969351,16.5658139283512,-14.2103130524302,17.907047870724,-12.295853281904,15.4400413132368,-11.3373131501207,16.0387632870205,-8.5185820503269,14.6944132178378,168.089295835609,3.71723033697411,-13.5067978876721,16.1657751289489,-15.9733305496401,17.3840601521829,-10.1274046498171,18.0659272060676,-9.72499290433237,21.2408805579887,-8.04122276961441,15.2581404944431,164.353419412332,5.36704478245807,-12.0181854256529,17.2889570728901,-22.0640975788527,16.1239692149403,-10.0322851924742,20.2995473718966,-12.2196728521188,21.5908438735485,-9.07620226178776,17.7611687392055,167.212582302447,2.07696236152202,-12.3170843078828,16.238232233743,-13.0490974616943,15.6190228857608,-9.63314974083478,14.8018071506691,-8.30029032930516,16.8531794208826,-5.68583623795489,12.3680303655852,165.718687929671,2.579525657893,-13.3160405355204,18.8266853547867,-15.9922688941814,18.401748054739,-12.4877432020493,18.7714653402506,-11.3190197359823,21.0630205444598,-10.0903540631748,14.8441045636372
"5","12.mp3","pop",143.349877032968,18.1760987787471,-5.34526764223878,6.22248162263688,-9.99606794123971,11.5314772510201,-11.3443959636425,3.92298191757597,-5.46179852681023,7.36210136778267,-7.60160478268417,9.09795870201306,165.725795454439,12.1614071862203,-7.09355404880501,11.2178560892797,-14.430610269294,16.4576677158441,-20.9253972639215,13.0693995638597,-16.811900797236,13.9550082936276,-13.0125729963856,17.6354938865015,166.437525775668,12.3815036829338,-8.81314373447911,11.4794897293054,-13.92133001458,10.4400558311706,-14.6455701143468,5.8579339907058,-4.78003824998128,11.7107368057903,-11.825372290291,14.9536610370529,172.951181621715,11.1697290977144,-11.6951897964071,11.7406210439435,-16.072735660825,18.2799161683205,-14.4109397779375,7.47809465842419,-14.3582490751939,12.8231371787932,-9.1157722650248,16.9365211042513,173.746159661057,8.42178961127254,-10.7045096155685,13.2923973981484,-14.0624483878837,15.5848244300635,-16.2134487409056,13.7393339900682,-17.4912268622105,12.184130262253,-15.7483939716523,17.6354141205744,174.564466456776,9.18393319038901,-9.90879410587549,14.4183516609875,-16.8059808630149,8.02447591175993,-12.2650831995262,10.0914180488143,-10.2822719952389,11.2481090373683,-13.9290520341725,20.6818332548142,171.678952564562,10.4643219498188,-9.48189798774318,10.8946930177346,-14.4415994511664,13.7298183701491,-15.5325358412509,13.5247114514016,-14.1607027568052,13.0413463500067,-12.2659479445542,20.350053489404,174.417348503668,9.96741973038283,-8.08032501989692,8.35264743488849,-13.4573015853943,5.64612133047785,-14.9232394659053,14.0223046475289,-7.72360504160874,12.2909225472279,-12.8465670625753,18.7953917895793,172.885774683688,9.18182825047619,-10.32405497136,7.39044775335183,-8.65391262332762,13.966145342211,-10.3991738691572,9.36782089281164,-11.7476288847692,10.8944473813197,-5.82591288231875,10.9040028115186,175.156504506241,5.83315074115957,-10.891176754945,14.7970679615265,-11.2406927641893,12.1623796894506,-11.1826363305604,9.10682167428012,-11.5798236029127,9.87801123243575,-8.78516464414024,6.84879917654208,177.717215260723,7.2873930397617,-8.83775165529095,10.7845003383962,-14.0442081730543,12.647382159697,-13.6393001392869,10.0597023553875,-14.7854475989767,10.0004752690611,-9.20981479511567,15.5317362639837,166.509277583076,12.4947596663517,-11.9987706967994,13.3911434259962,-14.0986803040993,13.4799700259966,-13.4732328190046,12.2647364620012,-13.8154549751194,16.1626741770178,-12.6378564148553,13.8810953353184
"6","13.mp3","pop",174.332962969064,9.32634176569931,-11.6389194635727,11.6195242311481,-16.5285204312178,12.7934675218527,-14.4311639624963,15.179936608607,-14.1567526369511,14.4000501204515,-15.2750280753988,14.8457752956645,174.840535494935,10.1318301904311,-15.1515704810426,16.5639008816186,-19.2699920498797,14.2844204310411,-15.8802281367988,16.4943784097363,-15.2423213863473,15.2420335964905,-14.3062563911089,17.0586059872318,174.948394084971,7.53630780981098,-13.6706765356639,15.5276041249557,-15.4960924828196,12.7515473883208,-12.7980812423514,15.3011898547096,-12.7432799541121,13.5368993609174,-10.4242830273453,15.5688750942977,176.521223355895,5.24614837541096,-10.4426692165186,10.5571015308855,-12.8834130556877,13.7169155789077,-11.6696977523506,15.205825782659,-12.2641824921614,14.93710729126,-11.4098719202344,13.3276647261802,177.762297018322,3.45229714482577,-10.9428059349989,13.6404939022494,-11.5907363891111,13.7371951731047,-10.6143623388429,13.5964287438378,-15.1784544028179,12.8942396138205,-14.3529201772306,12.9811127862794,178.503749048845,4.58121427213576,-9.85263832691162,11.7854606645149,-14.6730480635897,12.6862627396377,-12.4174456132486,15.2594441974641,-12.5620066234044,12.7992743135193,-14.5945195169795,13.1649932669464,176.623371320348,6.69209225498897,-10.2808989368403,10.6134251427749,-16.1521518456647,15.8481166106893,-14.1907076817562,18.8236970548618,-15.8540005493725,16.1625108789805,-16.4457632944487,17.1892818145595,178.046026015571,7.38402833786808,-13.2851365591912,13.1265104472527,-17.6017794052285,15.4026623789092,-15.7313673053032,18.8296223402412,-16.8480248562865,16.8648962799828,-17.0580714965514,16.7912392734592,178.655595564145,5.31263818901574,-10.2409198469462,10.2520607980104,-12.8516897128288,7.57505243114935,-10.3324562540843,14.657554347958,-11.5039055764276,10.8648932637284,-11.8631352598256,10.8540820543991,176.386819962546,5.68704722748348,-9.82236460436303,11.3114459829645,-13.1357587779393,14.7452040659438,-13.1904450989996,17.5647256465583,-15.1521432695117,15.1115996045256,-13.9833820714064,12.981104934734,178.297076948531,8.12256654953651,-13.5165437605152,11.2082845464847,-18.8509327659623,14.2055147428565,-14.8290351905322,20.5990668875307,-15.3293489681615,17.2480858032551,-13.3819174471362,17.3467761479573,175.85461240113,10.4616017083865,-14.7999533763358,14.3541390930423,-18.4541138677978,13.7416198125536,-15.3037599892018,17.4738511492431,-13.2618280686948,14.9417176391208,-14.8881838144447,15.2685052481251
"7","14.mp3","pop",155.713029962953,6.98449019724964,-4.86281912325404,15.6316224694457,-11.7317202467127,18.5529961581517,-13.595449990932,16.7591685355241,-15.4595431837883,15.600625169079,-13.5507225780246,12.0236315059142,155.522769735996,6.88754475342048,-5.22302183987211,15.2071729441073,-12.580991754066,17.9465694168413,-12.8888593186362,18.4990474802484,-13.5360763232726,15.9589968639357,-12.3428903548566,13.192209947743,156.288582110156,7.55438712251647,-5.08695556142675,15.0091153530884,-11.37235776632,19.3501822562485,-13.5374626322541,16.9218733637517,-13.945955946471,16.0410384879515,-13.4975813116573,12.3723738732141,157.047506217588,7.94772578028894,-5.6585210490901,14.6214887337289,-11.0040857735828,19.9840035146699,-12.7608837999504,16.5241050868811,-15.7353613696567,14.397274492617,-14.1256905448838,12.5026402732635,159.475789064592,9.2399622659956,-7.79912989892641,12.8473643740909,-10.3083424256898,19.2988271836878,-16.8545043806419,13.5439218451572,-16.7684618670715,13.2052444471131,-15.0334435994858,11.1956024483613,157.342031948239,8.01943847002492,-5.58526438561963,15.0301485770885,-10.1258840254071,19.634891058275,-16.6105857607025,14.1810069100979,-14.1650750680793,16.5072042188921,-15.6860751819295,9.43776672428105,158.246509195859,7.44072537647375,-4.11269470228358,18.4434462957809,-14.6821827939456,18.2224409886941,-13.1069699648548,14.1861787180446,-17.3483541559871,13.1153312003782,-15.860461773332,9.95704028969249,158.681368171562,8.67119633984473,-5.17844573069492,17.1376031888902,-13.3984110170529,14.492306791874,-17.060464596968,15.2728996667703,-14.9558276890391,15.0360282751257,-12.4013746870006,12.2783397016964,158.160525356189,9.47764586274988,-3.11343064496982,16.8480366356592,-12.778893783656,16.7785856674815,-15.7747194199644,14.8447800457462,-15.3404431744309,14.2205163662169,-13.4134949946677,12.6919652675049,157.187909031435,7.35340286226594,-5.97847925132374,15.8014776555144,-11.5031763526372,19.5627400955927,-14.6391929151593,15.8631302855722,-14.4262104499014,13.7173657475862,-15.5901626017075,12.1024987271908,158.317932800021,8.84823756979965,-4.68736195002285,16.685358327964,-10.785203217135,16.7546738622114,-17.1863017638484,15.281145677747,-14.0293084124188,15.285781704766,-14.0345639938952,12.7195708747998,160.159539151874,9.79657904382617,-6.05700951487244,14.6138556204226,-12.4192421278345,17.9813441703245,-15.7847202576721,14.6747247113664,-14.1431019970998,15.7041944904489,-14.1796121227772,12.4342022389978
"8","15.mp3","pop",160.909796814234,11.1310537730683,-13.1664978748129,14.9342642754892,-14.0865313047118,18.5688490464456,-10.2231859635535,11.0024759942487,-11.6354928754574,11.3504705899578,-12.2772691265837,12.0960557914069,158.405504263348,12.440751520767,-11.9843294900925,16.3502060699199,-10.6159340952579,11.6445886059722,-8.20329881605283,8.32738408943812,-11.8114772015336,8.41090328915398,-11.3075587326353,10.4018549461455,158.049718072247,13.2677597797719,-13.3537015720649,12.457959604143,-13.1164253143327,16.0814579815538,-6.67663638115817,14.7074466890607,-9.59216214211217,6.08742749622518,-16.0302270766308,12.1244540743736,170.299936745644,6.22095799422183,-11.0453156068905,13.9046640024947,-18.989785720431,19.7032564397928,-13.8215309654174,19.1522108332943,-21.2756457069653,16.1218823033975,-18.3924856583935,18.7998244798931,158.865510336822,12.7655282040327,-12.1336600807967,13.9306080487573,-10.6762025690629,12.9094214700262,-10.3319562549728,12.6144349621929,-10.0705414181671,6.70207176896077,-12.4186271699579,9.85772455973712,167.066226654466,8.35827331695707,-9.84701255642254,11.6169432282878,-16.3334894003733,15.3242786485416,-12.898507441847,13.4101203656332,-13.822833975518,13.853011603432,-13.1057591555352,14.8121540696418,164.645929446146,8.33651501373567,-11.3944086220776,12.1095411722304,-13.8820119834994,16.5842265842634,-10.5928424257344,16.1319074809633,-12.7246176158484,8.69978430596072,-12.8212843616245,12.1411259177414,166.448244856979,9.83701462098708,-12.2678110970988,10.3703537111738,-18.4849646327087,16.403201770352,-11.7610451780114,18.2352513014242,-15.5670442295119,12.0266210825069,-14.0593054581548,11.817504201133,164.718229921036,7.80806741960511,-10.70622832461,12.8722104635455,-15.0272187011322,19.6349467918798,-12.4982908585654,13.2878478294477,-13.3056595900161,12.6969294186967,-12.0416286855356,15.3541491800191,163.338938189334,9.36296461731681,-12.3034152310015,13.7964068064172,-17.229617576234,20.693530490284,-12.2895122967538,12.8930138879753,-14.7598233468306,13.4888473846842,-13.8508457435976,12.9726032524347,165.067899425083,9.61143110818043,-11.002885099213,16.7811385909673,-15.4033080114201,16.6295016949461,-16.4530475358338,17.644470886917,-16.2398344462228,11.2765534291295,-12.8264157118846,13.090058743301,163.524577274068,11.5434498546397,-10.3556764571844,11.8556145200771,-15.5840978311112,15.4736646483989,-16.3437338218151,18.1961633739098,-8.37941452095802,12.2793019065644,-14.9490606288384,14.0902998113174
"9","16.mp3","pop",154.343624470793,10.0817666094306,-11.9825884667203,12.548555688133,-17.7785177334901,13.7281323627379,-27.5332384882071,8.64230137993613,-19.037756078283,-5.46861568932577,-10.7043482625801,-1.69543240015782,157.570589009667,6.70779155095118,-11.0869490204975,13.7653167767442,-22.1982497445239,14.0279953905782,-36.161189517225,7.36001639060731,-17.5220311841652,-0.785363330576743,-13.3781476900112,2.66702732297389,155.309360556078,10.6620538836036,-12.9174198787167,10.2516758988781,-21.9159965884806,11.6075457206673,-28.0548352264864,10.4628531635768,-13.5862219713135,-2.76484735254467,-6.60373030317512,-7.01168022177752,151.840738227482,9.54719684187275,-16.2434787444507,8.71636246867397,-18.5799103122279,14.2323595627132,-28.7349391694162,8.19933789525819,-9.61348007847451,-0.522841192778776,0.441066009286825,-2.74857105642261,163.383280922621,5.20112519200838,-16.9914718699483,20.7669504357393,-12.4391140582666,15.8285158974675,-11.1890422339594,15.7278337727368,-10.9069105447269,13.5431236948032,-7.90005659619093,16.5786365202803,163.353306586587,4.64340543130836,-16.6363437127579,19.9938004969076,-12.2513486634379,14.9445831089887,-10.6481872729402,15.2525521551831,-10.7190265910806,12.9453385539398,-6.93186217459967,16.0299959140991,164.554650129121,6.07767962652305,-16.6926863871827,19.9660184475501,-13.3127742426749,13.9342465910567,-13.8975092396462,13.5351100048205,-12.1512126841593,14.6943147622964,-4.63515693078554,19.6600365925388,164.081056754427,5.94700607165014,-17.0153832375576,20.2513416093113,-13.3396903238175,14.5272664118293,-12.9722508359745,13.9641176253664,-11.7945770928119,13.4250098618678,-5.9791568363815,18.8008103487914,164.341233578116,6.4105577230557,-16.730811314852,20.1548818012647,-12.9012356714296,15.0031009253595,-12.6782388771191,13.5477008979701,-13.531873032834,11.2943406227198,-9.17659232120548,15.1152671645933,163.936601857038,6.01211511809762,-17.2147140241282,20.1136969260281,-13.2011889169424,14.3584734990338,-12.7548120996097,14.4006892033809,-11.330469760551,13.5085305619231,-5.99861879294633,19.0338658639857,166.741552256783,8.1904152618514,-15.495901496521,20.2049591695064,-13.817541577931,14.3924741118257,-15.935675032755,12.458200539532,-13.8811245265809,10.3828672264644,-8.38636167921767,14.477647885839,167.587410897698,7.59450262116857,-14.1783684433946,20.6029575586185,-15.6809665388467,15.260793491117,-19.1849994059518,14.1440757284949,-14.8131778539307,10.0899701260774,-7.15261725225426,13.3434754250911
"10","17.mp3","pop",139.931818686871,17.4652256941924,0.956074253840295,6.7565167712139,-7.50068768988695,12.6497364065035,-8.78648243137162,5.66469675653242,-6.14083351521188,9.2436151608323,-6.43148072145008,5.93176913960949,145.733355934681,16.0175900294707,-3.75994371447225,12.4699796994641,-6.22983085016017,13.9563180529439,-9.63873004802424,7.13128085000843,-14.2660232016764,9.63089855250497,-9.21979188745784,8.38617357647316,150.916605143387,16.3905187261171,-4.77299026200547,10.5886876495396,-9.67231655527782,11.9711999846841,-10.0147880701423,11.5038186434248,-11.0731728416745,11.3349003435485,-13.4808300852611,9.27826993608177,147.443998074682,17.9725164388859,-2.6562337241054,7.94755016824497,-12.0478721549316,13.5760143286019,-10.4534382381713,8.0045012792146,-11.4049950270446,10.5876423119002,-10.3583023127039,5.77888572331639,150.723698078541,16.8081446740534,-2.56837429916201,10.2916389897318,-9.37744585952441,13.7412220550636,-9.74539151022229,7.48967018301603,-13.8770364506201,9.56824994981289,-11.5100898958952,7.79875440260769,153.174090469013,12.8766112122655,0.352721299421641,12.0425651920577,-11.2372151321267,10.9193263153544,-9.84470245002949,6.44149838577406,-12.1152547551872,10.6223162939031,-11.9715593786336,12.3765663988967,146.452365031175,18.2145865049252,-3.77141629395371,11.8534894973478,-6.31564442024393,12.1825259023061,-7.57264506476149,9.70575033259128,-13.4103902901978,9.3608488413897,-6.75924363351457,7.14719253604628,149.652349053459,17.1746208688384,-2.26679860727831,9.91917727222265,-12.4070328535301,14.0476031609891,-8.94596763907132,10.7884393707871,-12.2010256963584,9.06785181944609,-9.97779052370615,6.0311400085731,156.858628537062,10.6848865251363,0.335728453950635,13.1139974252816,-18.1908699143973,20.8282947713491,-10.048483600135,10.3224579125968,-14.2692075691262,13.8289629648903,-15.6990703629719,7.94889336114248,164.99682580987,4.82471089320337,-1.18408489923722,18.4563117182196,-16.3403163939204,14.9781236674889,-10.713164745688,11.977793579531,-17.917841349564,13.2689662231314,-14.2143933663964,10.5624712212433,164.763170121303,2.24342529535245,-1.91687212670432,17.1214765049053,-19.293974237375,16.8201830513253,-14.880071622258,21.3016083974127,-14.881261144956,16.7557721967197,-18.0472932099891,10.5246224160285,166.338157204645,2.3279571707219,-3.064597550836,15.5478569415953,-17.402766723328,17.1163965333972,-11.9164655959705,16.0798506957689,-18.5708521055948,14.0074289038366,-14.4394148002012,13.5609829911428
