"","X","song","mfcc.1","mfcc.2","mfcc.3","mfcc.4","mfcc.5","mfcc.6","mfcc.7","mfcc.8","mfcc.9","mfcc.10","mfcc.11","mfcc.12","Genre"
"400",400,"70.mp3",179.974485150874,5.42659811407247,-10.806915710641,13.7272585795661,-11.8264196567598,12.442664652032,-15.1945242644672,11.0259637955553,-18.661312633328,12.7895279028798,-16.0408518224634,11.1842701538889,"classical"
"401",401,"70.mp3",180.641033819451,5.2664893963883,-10.5827163589373,12.4788945317221,-12.8233813859396,9.69941346874342,-18.3715613255127,8.04848625212693,-17.850063441559,14.5710228672113,-15.1609183651888,8.62783314597666,"classical"
"402",402,"70.mp3",181.464375796219,6.5499316926492,-11.3322717697655,12.2292270308559,-15.9018612175838,10.976069810489,-18.4268006057218,10.707516114042,-18.8093689510064,15.5832434835191,-17.7590928802217,8.30105806398655,"classical"
"403",403,"70.mp3",174.660105164519,6.37107662547384,-11.2635683181344,15.606112506594,-12.2113782010571,14.2158962291859,-16.921477805768,11.2709558721957,-19.7976529304784,13.2050253130977,-15.3370317444451,13.3773978969049,"classical"
"404",404,"71.mp3",173.122064002048,8.7855010639165,-10.1253367506003,14.637712591813,-18.5032144705728,17.3654673401604,-15.3281148872972,9.27008156834696,-16.8375168466565,12.3809369501093,-17.2979385430629,7.60276823106951,"classical"
"405",405,"71.mp3",173.460547091628,10.0188462644916,-9.64702618556617,14.2520217463242,-17.8483029470663,16.0102347899626,-16.6242336971818,8.82509738415392,-15.0230609855683,14.1338672438479,-14.8224637506792,11.4468320178846,"classical"
"406",406,"71.mp3",173.798387939041,7.92618362126286,-9.94907533355383,15.4446394154803,-19.2066299905807,17.9217762583912,-15.3134770679709,11.6687336853816,-14.9429740625396,13.4954258665129,-16.5885343268287,10.9487242047954,"classical"
"407",407,"71.mp3",174.371311340042,6.9249305347046,-5.96966666443786,15.9955599370517,-19.9718528375651,20.0667157922639,-15.5233965390606,10.0980234050275,-18.9263673003038,15.0470489729056,-11.181192584698,12.9246415899723,"classical"
"408",408,"71.mp3",176.415989748383,9.66970483952736,-8.34858436613896,13.6167350750097,-20.7417936021587,15.7440132639146,-16.4721540870577,10.943344275631,-14.2359610874295,13.0826042663564,-13.6821313936895,13.6097958190373,"classical"
"409",409,"71.mp3",176.605983796571,5.77977452986835,-7.35597152052632,16.4981446891817,-21.1920042697111,19.1766521321432,-17.9971343149899,11.2227810263547,-18.94919094598,17.6710805975105,-12.8783131286258,13.6269767794106,"classical"
"410",410,"72.mp3",163.729413048752,16.2771663248984,-15.141129334701,7.97011645429194,-7.43981600091346,7.51908801672311,-16.5633451706863,8.52920469493578,-14.2321643722583,7.33117230031467,-14.2648309503977,5.73231349750488,"classical"
"411",411,"72.mp3",167.130419747967,15.3822666607553,-15.7902404494378,9.2368992519174,-8.87961055010011,8.46522223787948,-17.5958705689296,7.93680451580486,-14.0735639285052,10.8793024944638,-11.6613983142059,10.5676210943582,"classical"
"412",412,"72.mp3",166.379359772026,17.0664386947543,-15.3320636810936,8.66846403230805,-7.73843624701413,8.49832819676153,-15.7131824184281,10.060364851352,-12.0110007451599,9.92282256947501,-13.1160488615797,7.02043784256,"classical"
"413",413,"72.mp3",164.252996296505,12.8407081615772,-16.4941871236005,8.51148482781087,-8.81661681007323,7.59061284925384,-17.5625710407413,11.9083295433873,-10.387002868477,12.943733728894,-12.5879596877761,8.79406264499191,"classical"
"414",414,"72.mp3",167.452052352123,13.3596033931149,-17.2563844065194,8.89824586411053,-9.94925356107781,8.46689858197063,-18.2834715447237,9.63664577322937,-15.1801833474688,8.85315747868937,-13.9218549056458,9.05036902295995,"classical"
"415",415,"72.mp3",157.427749740567,15.6424077201226,-13.0193153006466,7.52177858697769,-5.51484580881596,7.68585333789483,-14.3974995373955,9.69695960072836,-11.1350086548744,9.88446346327197,-10.2711469201679,5.94424557187912,"classical"
"416",416,"73.mp3",150.167690511589,30.9506840288628,-17.4099351349102,5.4733161738228,-2.64213122481132,-2.61966159121216,-4.79456928419056,-2.39667587537921,-5.77941400188368,-0.057689855032264,-5.54506993151347,-5.55889609085607,"classical"
"417",417,"73.mp3",156.597453898322,28.7454719749188,-19.0304290372557,7.60382210420958,-10.7799295799097,-0.595829940551001,-8.32724811991077,-2.96950454390366,-2.13237961154637,-2.76510247728258,-3.58294064740444,-6.26058353355376,"classical"
"418",418,"73.mp3",137.935357341541,29.4682956080921,-7.36431986769479,-3.27250225292181,-2.40078206868685,3.80492262412567,-8.14993487034335,0.931219075417348,-4.49925702121438,-2.27220232716462,-6.67866547677515,-6.0361495649812,"classical"
"419",419,"74.mp3",161.646227936532,9.21746828250889,-17.0871327487872,-0.0489520303806654,-12.778184630216,3.83317671927119,-24.6880070769956,0.0349582920264715,-20.9129608907467,1.2909369053262,-14.2969401622272,5.12236515918229,"classical"
"420",420,"74.mp3",161.258762199697,9.04483490707486,-18.5442667491446,-0.532161556832187,-15.6195578706948,3.62956006209871,-25.0103361837835,1.90667684771941,-19.9651624938296,3.02247560228112,-17.5666441198431,2.3415764622746,"classical"
"421",421,"74.mp3",159.517018834535,9.33772695752167,-17.6081459104434,-0.929776666914188,-15.0907629886661,5.4985322908533,-25.0341430269307,0.070671684432805,-21.376627102452,0.759579456476405,-17.8534297778597,2.44507119760277,"classical"
"422",422,"74.mp3",160.915048954056,12.9059990590421,-14.9611223932054,2.87444660664194,-11.8290399800788,5.36000595689116,-20.8117461162332,2.19627513750448,-20.1108182476209,-1.77647959179274,-17.2522592681563,-1.56593319776567,"classical"
"423",423,"74.mp3",163.615037140292,8.24917391048405,-16.8988372085414,-1.27839004741412,-14.1867868807225,3.93523072226945,-23.7002559785753,-0.0171185164097193,-20.9045152359367,3.38131731610414,-15.719404187334,5.21317040976684,"classical"
"424",424,"74.mp3",162.552558138562,8.53120424238345,-19.36925400943,0.250734502639202,-17.6093277443713,4.37753696870309,-28.4409084071294,1.31933625730151,-20.7900027505182,7.2443333627685,-18.38161025608,2.16386054797419,"classical"
"425",425,"75.mp3",150.299969189085,26.7319059826807,-20.6136237010923,10.2125334786326,-6.82061344237364,-1.06985077343554,-5.49371594232596,-8.16434377942579,-6.77865311451266,-7.13546138863931,-4.60863960586812,-6.19860806650004,"classical"
"426",426,"75.mp3",153.738410797589,28.0201142597865,-21.9834460395882,10.7654905178725,-9.26966462080883,-0.329158564510335,-3.82615148963797,-8.47241264209095,-2.63377089585412,-7.50750842156514,-3.4053473683603,-3.84874277333081,"classical"
"427",427,"75.mp3",154.171068233042,27.7771978525846,-21.6241132539379,11.7254512084225,-7.99109989310134,-0.601874863260976,-5.55260448809697,-7.76487984014425,-5.5704713572185,-5.23634956461795,-2.07525604140891,-5.3613586949436,"classical"
"428",428,"75.mp3",153.50723526437,29.5670892419625,-21.8892390782257,9.14295552734818,-5.95344245174294,-1.0383069124357,-0.83903186362188,-4.75565136493011,-4.64073789791989,-4.55805958828526,-4.74207934585416,-7.64897516181233,"classical"
"429",429,"75.mp3",144.74673024649,29.0854455627615,-14.7010992267907,1.76598511403026,-5.94430930145603,-4.03358037451415,-9.99339732646312,-5.12471277423714,-3.62381938094864,-2.23958669912472,-5.59027285869815,-4.33321442446793,"classical"
"430",430,"75.mp3",138.925945646282,28.9940247887991,-9.59074818125016,-0.520935338161677,-1.30617739112232,1.29824918841358,-9.35551242926604,-1.88139935266066,-6.56008785891136,-1.50052125597605,-6.20547532338696,-7.5047708567527,"classical"
"431",431,"76.mp3",174.670844682928,3.91708045010262,-11.3381046805529,17.6373608529478,-21.4152390373341,14.6822906318872,-18.7486182739385,13.2218808680325,-21.010535551718,12.7257208507537,-20.2825675243983,9.86975518808139,"classical"
"432",432,"76.mp3",176.168637384932,4.67448852789299,-12.8279379965529,14.5723655466179,-22.0412014954518,12.5052602853209,-18.1529430464203,11.1988234374113,-20.1267846205353,11.5386226021754,-17.9235525515331,10.6368432674801,"classical"
"433",433,"76.mp3",173.709591504129,3.65056075741705,-11.7294234225065,17.7297607984669,-21.2916359302951,12.9144436812216,-18.2630269604807,19.6213394290461,-13.8894637782214,14.4167267704848,-22.1949442890531,11.6213760779507,"classical"
"434",434,"76.mp3",178.63013386166,4.79817642025893,-12.2200339193431,18.4387648282609,-21.3540079304565,14.6141217870461,-19.2298801749671,14.224427131162,-20.5013460832013,14.7888602899556,-19.599429804381,11.2625375590296,"classical"
"435",435,"76.mp3",175.629056844431,3.752945850364,-9.86739832731656,18.7592602241564,-18.6534282741797,15.2899564597527,-17.2899442544375,14.5149100867645,-16.9765026548491,16.1750993620813,-16.7638603050199,12.9018839449038,"classical"
"436",436,"76.mp3",174.82545908621,3.65423996903746,-13.4949798269719,11.3650920483307,-22.459128613395,9.03914986291819,-19.9173068620516,6.84103781214002,-19.2330016841846,10.8635219972821,-15.8909760672042,10.287551266336,"classical"
"437",437,"77.mp3",133.276541224751,27.4229257733102,-6.45408489200491,-2.66146529780177,-0.246978795494897,-1.38025801099121,-11.1755862006616,1.38663741246141,-4.30662047366574,-0.367137335407182,-3.91031661998783,-3.99196411849714,"classical"
"438",438,"77.mp3",133.56977340853,27.0223609390604,-6.31141426176111,-1.16235286360595,-1.00490519771625,2.85470937321164,-10.1819597293222,-0.938345302430839,-2.36728248472091,-3.97463220417404,-8.61750980542459,-3.90693007328763,"classical"
"439",439,"77.mp3",134.12692324417,27.8242456991017,-5.65568351403911,-1.21331546405856,-2.71895342100205,-0.465205396383263,-11.8265965201222,-0.259077147644008,-5.99361705281744,-3.53986909851528,-3.55251956534206,-2.71807173198767,"classical"
"440",440,"77.mp3",142.879293982506,27.9252298962757,-14.6694790199591,4.34886728730812,-2.61043654405647,-2.09652559034984,-7.76282040226088,-2.75917601498687,-4.90062871196821,-5.24888021277111,-7.36664825972044,-6.51563163246747,"classical"
"441",441,"77.mp3",146.426963665563,27.5022768160698,-15.7434356237889,6.5366268795873,-6.89857618716501,-1.83325139111389,-6.11578190885362,-4.30769388966653,-4.5248664835382,-2.71695711029161,-3.43651045663182,-3.93748357051089,"classical"
"442",442,"77.mp3",148.522958785732,31.9513634583428,-17.5405125671898,4.41632521087736,-0.570103991044429,-1.89423509332242,-4.3463549050547,-3.68645584694004,-4.92675290225245,-5.59144911019339,-6.44498355088534,-3.83644034088971,"classical"
"443",443,"78.mp3",173.152536611684,8.30646447867794,-16.3332530659245,10.6917417145802,-15.3156293420206,13.1100626433538,-23.4173556827797,13.7082366508839,-18.6672399321161,12.8232549169743,-6.37945396480503,18.7380498892575,"classical"
"444",444,"78.mp3",171.770360522231,8.18331522713375,-17.0863221672235,10.3483783211866,-15.7502580074612,13.5319222593795,-22.0213313119428,11.368854069768,-19.6338246218679,12.4913621842797,-4.68656747690063,21.5002812269691,"classical"
"445",445,"78.mp3",173.517318212033,8.79325919014906,-16.7328045216743,11.3308028565847,-14.6476723858045,13.7440269988805,-22.2845147798607,13.1763076907906,-19.8787630682978,11.5303573182439,-8.84313364685165,17.5636478267341,"classical"
"446",446,"78.mp3",169.697286134327,8.36354024658602,-16.3736114877614,10.3581856533092,-14.6607314843458,13.2800086656717,-22.5530648757462,12.4487614447371,-19.561277679382,9.52182021460285,-9.09460462737272,12.8811148539198,"classical"
"447",447,"78.mp3",172.173416937263,8.83272451561848,-16.4138223383839,11.1512962510941,-14.683677954364,13.3410214708851,-20.9662597391717,11.4297101823438,-22.5275964836766,8.98718157199142,-9.22655929323517,16.9654453358221,"classical"
"448",448,"78.mp3",170.221186710779,9.36644652504248,-15.5371458634034,11.5182299203636,-14.8275529707114,13.3415869709482,-20.0063524203046,11.0715835801727,-20.3428518764599,8.67159153575941,-8.48826983183848,15.7069430175891,"classical"
"449",449,"79.mp3",146.944146322778,22.1102888476408,-1.3097843947009,7.62904934976473,-9.08142180478352,4.45302450289004,-13.7124985476918,4.79537129769643,-11.2765488237709,-1.30251128755208,-10.8255414577005,-1.12744961199635,"classical"
"450",450,"79.mp3",147.265305253633,21.9277871881367,-0.348213641282223,7.8144120402779,-10.5555052060425,2.11385057202965,-14.9051156941805,4.83663320239187,-10.722663961628,-1.47947132517937,-10.8728665245354,1.7862631437092,"classical"
"451",451,"79.mp3",151.856838707222,20.7436289950117,-2.01327602057408,8.88941433570452,-13.4778379011934,2.5985017739696,-14.2783901281251,5.61310935117777,-12.4378595119546,1.16899237819558,-11.0022323459325,3.39077851352177,"classical"
"452",452,"79.mp3",144.437329012212,21.2352775254128,-0.290555073735917,10.0524745112525,-9.20681151057363,3.87312088210819,-12.1424697679489,3.69393102689357,-10.3243704463112,-1.4232540026062,-10.7073179103986,-2.63994402495487,"classical"
"453",453,"79.mp3",152.359216456618,20.7915753856665,-5.04532924894994,10.2589467483583,-9.73764870652023,4.38824111472898,-14.7436111796448,3.61978635477015,-12.2032022737485,0.365782762716222,-10.7564757671309,-0.0960867384150259,"classical"
"454",454,"79.mp3",153.101000938643,20.2776061301113,-5.33640939671523,9.93974495759893,-9.22782124930745,4.41544827962475,-15.2326422979265,3.85635996540438,-11.9017608287337,1.74188351397771,-12.5251348135599,0.75863261216694,"classical"
"455",455,"8.mp3",156.093245027069,14.6185559855784,-6.04315060593829,13.1437906229998,-11.7580725897662,11.4257683586562,-13.7878835257945,8.12723004602243,-9.33492724750495,3.29073054422094,-11.7769948479421,4.11641945443948,"classical"
"456",456,"8.mp3",161.721256170101,12.8485800920355,-5.52511020180391,13.5869555957524,-15.6666596213525,13.1375935398583,-14.4319842422159,11.6844678225663,-5.75269225863005,8.79140009806679,-9.24873778556718,5.24614089623055,"classical"
"457",457,"8.mp3",156.540763655705,11.6865690709402,-6.93153102092498,14.1542611024234,-13.7963451332107,12.1589873771179,-15.7645146001099,8.03422847146968,-7.43522947810529,4.69252888450419,-15.7340484388763,-2.46339474807607,"classical"
"458",458,"8.mp3",159.707054112618,15.1792470500062,-6.50017314335289,12.4821679495856,-12.6903855886898,8.21591752175013,-17.1362063993077,8.20778709145034,-9.1424380868798,6.05694869354609,-11.2006528334716,5.65951065585833,"classical"
"459",459,"8.mp3",160.052034136261,11.1556473607289,-6.46141046545549,12.5120288118467,-12.5001232330283,7.48831582977489,-16.0986048381345,8.3807092979194,-9.38290312568816,6.04149981563863,-13.7811507170779,1.92412814272338,"classical"
"460",460,"8.mp3",161.289703959006,11.6894664179473,-4.26795818342076,12.4660921416645,-12.1007366647326,9.00278045105805,-13.8069732461192,11.8086297873714,-5.75781665876838,2.64611934283251,-11.3665874471541,4.08397743620832,"classical"
"461",461,"80.mp3",155.359061932636,14.4502675406061,-4.17870372795346,14.6954161367804,-17.0706359976997,6.02477758667039,-16.773106031928,4.00071353961828,-14.1496150611763,0.501615114990131,-14.1933078862078,1.29204860978155,"classical"
"462",462,"80.mp3",155.668855227073,15.1456540607977,-4.95622671893168,11.6860062709495,-18.2253494150737,4.09151747590419,-16.4783160954782,3.53525172476216,-15.5108790193312,0.575943784259946,-13.1932295333269,4.16711793930412,"classical"
"463",463,"80.mp3",156.64584297938,15.2358940775338,-4.16162777631996,12.9797799730481,-18.8852734736742,4.28010741582706,-16.5867654432091,4.66353189903966,-14.551777170949,2.51087165228866,-11.1663474896929,6.65848650548314,"classical"
"464",464,"80.mp3",157.546183542181,13.6577279070967,-4.54983829071778,14.1913798271234,-17.077752818219,6.81186194372173,-17.2851876163647,4.05736475915764,-16.3450246968509,1.8868828699931,-12.8358633369391,4.44857513510817,"classical"
"465",465,"80.mp3",138.65356625405,20.7124495541448,0.231929544655823,6.79721583833813,-13.0153032559813,-2.66169643613401,-14.0312249849337,1.54281193370098,-12.7519984909559,-5.61524395922873,-9.90130435720711,-3.53232730761969,"classical"
"466",466,"80.mp3",149.334931140371,16.1113858034459,-2.47208540626266,11.9910759861284,-15.8979419671541,4.2547296127884,-14.3573744832574,3.27692016735275,-13.4625750978258,-0.60577231084953,-13.4559448449289,1.15049228932366,"classical"
"467",467,"81.mp3",150.167290894091,20.4204920003593,-4.60071257930181,4.7599038970128,-15.1949906728575,0.0641530565045635,-16.1285052480447,3.72411524268657,-15.3990390228062,-0.384845097291675,-8.40386663889267,-0.853992218514207,"classical"
"468",468,"81.mp3",161.096490034487,14.2153902942773,-7.49726172832157,13.6063676574031,-18.8113861592746,5.45028843361261,-15.8899133978251,5.2045045205368,-15.9132970792828,3.45004424710511,-14.0805809204363,4.08005029895551,"classical"
"469",469,"81.mp3",150.443691913308,20.4966372609951,-4.79825915243884,4.46273849523515,-15.3786827877763,-0.780116975999495,-17.3418635160662,2.52688665756944,-15.9955110999258,-0.163018330263898,-6.86180049542978,0.577881067346662,"classical"
"470",470,"81.mp3",160.875940660293,14.9826872382397,-8.20269008346878,13.6190619816729,-18.9972538935371,3.57645604092732,-16.2312687502477,4.19537425617599,-15.3159985250187,3.50768230361694,-14.6596174076864,3.248385193787,"classical"
"471",471,"81.mp3",147.028696675011,20.1629471581279,-3.68451353180797,3.94183180779207,-15.5745653763271,0.0134927495053748,-12.9094172783935,3.82137866272639,-14.9099504921124,-1.24448663366861,-8.82811392055562,-0.599477459207937,"classical"
"472",472,"81.mp3",157.524444740542,16.5597667612987,-8.09140779265215,9.08290582440641,-18.671489750834,0.848950458213312,-16.6170275567426,2.29987851456613,-16.9788552844502,4.13159054481393,-9.06407386045905,6.91157772465687,"classical"
"473",473,"82.mp3",134.871554812645,20.4165187293401,7.20316882090536,-0.692852838616306,-4.78893082380069,10.476465370782,-11.9210375511909,0.315650912509779,-12.4960617954062,3.74570517901741,-16.168342711075,0.616705124939012,"classical"
"474",474,"82.mp3",136.93781518857,21.726493238866,6.87542311278629,-0.530066812649503,-4.01461748602425,11.0902856338312,-11.1337513895967,1.90592304366205,-11.7340033010324,4.31838253248085,-12.9963344883806,6.72316093736809,"classical"
"475",475,"82.mp3",142.471579798549,24.945098997401,2.44988687003753,-5.09690297394016,-7.53035171648249,3.93515482123127,-14.958117815754,2.31165573393647,-13.783686933533,3.79637282811978,-5.73474821772162,12.2664411289327,"classical"
"476",476,"82.mp3",142.912370747001,25.6070975878594,3.14480135615886,-4.320720848055,-5.94414809727837,6.64699316301571,-13.512654552738,2.66786230563327,-11.7588227408389,4.17025724701782,-10.1295525811482,9.00992547179672,"classical"
"477",477,"82.mp3",138.019221847012,22.5123032205436,5.70192056697099,-3.0261103011863,-6.54242511550767,9.09770496770228,-11.5426957887025,1.58930119556926,-13.9630035705162,1.60998703244581,-15.7539504268885,1.95480043855015,"classical"
"478",478,"82.mp3",145.022497372152,25.7451776530489,-0.0622663566929579,-3.84640272565649,-3.15225233314549,5.04653634871556,-14.2036384825714,5.88274562923465,-11.2367217671975,2.42469767697353,-11.6501922206207,4.53985226392235,"classical"
"479",479,"83.mp3",138.424651988599,13.2464045210237,-14.7107715395758,0.610514677413203,-12.8264399281347,-5.50315030988419,-16.6752301639215,-7.74822296801104,-18.9654543822589,1.5541363339054,0.419250125379797,15.7541831899809,"classical"
"480",480,"83.mp3",156.085464908009,9.2723406586884,-8.99333845490958,12.8929959447596,-13.3832654881144,14.8331594208743,-23.8625092013615,12.4767736076681,-5.51572402040429,-1.57242705385698,-15.5104087768342,6.25872152159314,"classical"
"481",481,"83.mp3",153.25168258438,16.642985565737,-13.9188685774021,8.00158489765907,-6.79754877032561,10.1447115998506,-17.3654413868333,6.2709205605274,-10.3333366062507,-8.87582674121119,-11.3046256976528,6.52175776996045,"classical"
"482",482,"83.mp3",151.488719271541,16.025335126241,-13.5564596966318,10.946117793829,-5.17919128327773,6.46732967301806,-15.4025053078001,4.98000924929563,-8.67056667529901,-6.01714703666982,-14.9759849721141,5.41062564344109,"classical"
"483",483,"83.mp3",155.328628909268,11.3097708952482,-9.14133931120543,13.7583123366381,-12.5056168771797,15.1673033141101,-21.6631996714764,7.35302777173503,-9.62744477735898,-2.59592117852938,-13.4222104791782,2.32731028678603,"classical"
"484",484,"83.mp3",156.496018869017,14.0062745011752,-11.8926476515536,10.2891316142147,-11.9038105139107,12.2539028740729,-19.2111171772207,6.43931119203,-10.3713240413754,-7.74416066452237,-14.3824871695856,5.07160795903902,"classical"
"485",485,"84.mp3",169.049040329916,16.6556317718936,-11.2279893717331,8.15570106236576,-16.4490552239145,11.7210718046699,-16.3039398173648,12.9205238175629,-13.4357389359499,6.12395240904203,-13.9511688764983,6.97562827882527,"classical"
"486",486,"84.mp3",168.144534404274,16.2946307989208,-9.88921246674796,10.9198327085627,-14.8451517973618,13.0595784330779,-18.0985186280487,13.1332879648257,-8.0606322919723,8.08797188999134,-12.4435705399765,6.15873635786395,"classical"
"487",487,"84.mp3",167.457503371277,14.8189810631936,-8.25307635249877,11.979701691741,-14.6065707916252,11.0908824268718,-17.7522091274765,9.96017014571743,-10.9061419403245,12.4144099937109,-15.0414917524741,5.45686134702519,"classical"
"488",488,"84.mp3",170.392068128793,14.7573675262952,-13.374311961962,9.56462498029076,-15.5539565937796,9.50568276166431,-18.6462582632561,13.9833211859898,-10.7795736206938,7.81902306106642,-19.7705215123138,3.86289394412399,"classical"
"489",489,"84.mp3",151.510287985058,15.3469772586934,-3.46809483371841,11.8352068696665,-10.5774813646292,8.21685937751562,-8.70246215196974,10.9693756895307,-8.0158432481499,6.43587957613517,-12.7630186083791,7.82423300653424,"classical"
"490",490,"84.mp3",151.698722689477,15.5269205313763,-4.44859040858139,11.5577817146607,-8.90791594580003,8.88092718403228,-10.262802172,12.9560809538204,-8.12125688261874,1.43480196744318,-14.9876809615024,5.52501882263817,"classical"
"491",491,"85.mp3",158.035684499466,10.5768442211308,-11.4404610818389,10.7886756707702,-10.1514792191854,9.69010179885993,-17.1611372447899,4.97198987152902,-19.2809461075978,6.38137737903037,-10.7470849207734,10.6286789644243,"classical"
"492",492,"85.mp3",158.57724215221,10.4558906883049,-13.0276778217018,10.8303200626051,-8.5547765047038,9.76767554510027,-17.5223170967834,5.96281863519093,-18.590135587237,6.83984417179509,-16.3966726110839,3.00513587508229,"classical"
"493",493,"85.mp3",164.614424459513,8.054489738697,-13.4746907198465,12.9858207178786,-12.5629591439935,8.13796428461607,-18.2967113452005,6.69700806124574,-19.6549205407522,7.5390448003315,-15.4737247031321,6.91865780431225,"classical"
"494",494,"85.mp3",161.862627782039,8.22795238237589,-12.3333815467957,11.9035678632107,-11.2960629371915,8.47110324104994,-15.9286909521811,5.33367124600932,-20.0359224872129,6.20929520949103,-16.6625243814401,1.76955692304457,"classical"
"495",495,"85.mp3",166.643182361798,8.59571396695496,-15.9150008419612,11.0561965945637,-11.6960556542368,9.51793713545126,-16.3214674162922,6.19821855075097,-21.4418124518354,3.87896886673087,-16.5803805404649,9.4955191938916,"classical"
"496",496,"85.mp3",166.580710696677,8.61140201572758,-15.1067710563473,11.8159224875576,-15.1447851643356,11.1600509411038,-17.3668570003488,7.98968847474074,-19.3383057562625,4.6015471615105,-15.2714383785125,8.03683287401626,"classical"
"497",497,"86.mp3",151.414016683074,28.1133516077069,-17.4937747423029,8.27523475237957,-7.88739166905843,0.135089092357222,-7.19915798117843,-5.61901856183996,-5.62521033500757,-4.55747489246097,-4.57379812777658,-3.28567065995172,"classical"
"498",498,"86.mp3",152.266491863852,28.0516740682355,-18.0592428554998,10.309101430038,-6.99000083884992,2.07142696494491,-7.12874979713039,-5.27815877268452,-4.55296769010789,-5.27169793984733,-4.07047502807619,-3.66361488833413,"classical"
"499",499,"86.mp3",141.723520569852,27.312204324716,-11.4015350634485,3.11239570311157,-2.78863269548108,1.15825710420767,-8.17648250028787,-3.25393778321487,-10.3379931479915,-3.70576814845187,-9.68270537338414,-8.31697991146587,"classical"
"500",500,"86.mp3",152.078285730991,26.9568062735124,-17.9626735278424,9.66529758624309,-5.38276549142624,2.33696364187107,-3.53505149249766,-3.33568696829617,-5.48682028860999,-4.06309249141327,-5.61766714629005,-0.0924995785491995,"classical"
"501",501,"86.mp3",137.0968779767,25.6767235411819,-6.09510803464005,1.3399605815283,-0.24344863577742,-0.00737564214933672,-9.44049954952168,-0.133853943662968,-12.5845452384429,-2.69142977411248,-9.66199882441521,-5.89790252916227,"classical"
"502",502,"86.mp3",145.959977938186,29.0390983489888,-14.6556944836525,-0.298431839303568,-10.3891194632505,-0.767846449376426,-6.28902934556504,0.397305425647943,-2.01587863345627,-1.48732939391931,-5.33443464171482,-6.90847677512511,"classical"
"503",503,"87.mp3",154.910957600665,16.1219425690461,-4.54878094099324,13.5004387459922,-9.61840859670848,7.13561771656775,-17.2149856097771,7.54583276818936,-17.449049497819,3.09804892179399,-16.7286730269197,-0.418708348967487,"classical"
"504",504,"87.mp3",146.190042973617,18.5279353248388,-1.48652761063538,13.1803904981092,-7.17774884446541,5.52050675704325,-11.542545910251,5.36256405987342,-15.6748349365417,0.796015740187642,-9.75398698444833,1.4286808925519,"classical"
"505",505,"87.mp3",145.510553688527,14.9390167184752,-4.42686884318204,8.94744196122737,-9.33657266500155,6.80013437233631,-15.3345999856854,7.54490282905744,-11.0123841474247,8.79281551911652,-11.5343160070551,-1.21996165972676,"classical"
"506",506,"87.mp3",150.916400050125,15.9798150688959,-4.33532823003064,11.5010649731416,-9.69801072150605,7.65854258297473,-17.5088829132287,4.05637036177951,-17.3525286771861,6.45884025187454,-10.8267095040893,-0.0924179960271781,"classical"
"507",507,"87.mp3",154.312674099609,15.5851293259837,-2.94607082337258,12.669905455667,-11.1929677666209,3.36492401206875,-21.5592338447197,3.36677241149346,-18.2929677445573,8.39528497822717,-14.0861703339641,-0.0779195269733524,"classical"
"508",508,"87.mp3",153.781023435933,17.6377064165582,-3.23648150154807,13.6043969684601,-7.66468121929663,6.05606437308354,-18.1925109043338,4.4772724830381,-16.3972163583269,8.26271589225581,-9.6521634536153,1.12786198181135,"classical"
"509",509,"88.mp3",149.566750538351,29.2925346361602,-19.2444464940496,6.08320563398596,-2.41173177996149,-0.314430167321399,-4.79779160841474,-5.82415616819953,-5.06438511909145,-6.30033062915642,-6.35365793297242,-2.61371334615159,"classical"
"510",510,"88.mp3",153.881670938989,25.1650457052789,-14.5144816148887,4.57552008865115,-1.99129542179084,-0.00247463749029741,-9.38378237933439,-2.61083996277673,-11.5723463130847,-1.71071854155032,-13.7246655695814,3.45991513523148,"classical"
"511",511,"88.mp3",150.363722848432,28.9249869716428,-18.8288058382576,8.46663161015458,-5.02753649559166,-1.73927410762983,-5.28483016166848,-5.04834506694242,-3.63596966209994,-6.38380851558486,-3.62223122665307,-6.52288831304052,"classical"
"512",512,"88.mp3",153.157818331292,30.2524923421065,-20.9105205609208,7.62205593432553,-5.19620250765927,-2.37009776205564,-4.82490982476563,-8.98667756105193,-2.60545608739032,-3.82436521517602,-3.11599766858394,-4.0307880936724,"classical"
"513",513,"88.mp3",153.349828414645,29.3635900200632,-21.5021285186809,8.9415750177609,-4.21670920530894,0.11570392303364,-4.40227537952746,-6.33758032194333,-1.99731758416285,-8.37506211066322,-4.89366303445731,-4.08560254265402,"classical"
"514",514,"88.mp3",147.480649318806,29.6054272744851,-17.6480932382819,4.28331881158404,-0.18032955285824,-0.557690402071345,-5.64757902215071,-4.60984476411284,-5.89494836351552,-5.43769107480817,-5.15845394149157,-3.58969876483904,"classical"
"515",515,"89.mp3",137.832793381887,25.4392352253427,1.5052485138168,-5.08305893582097,-6.51314905388595,6.44845069506422,-9.26178224580104,4.57120466389899,-7.26710310987266,0.999133141521113,-13.003492158429,1.67999387493962,"classical"
"516",516,"89.mp3",137.92254406663,25.8177280008749,1.46303395309832,-5.45234346281357,-6.27301868027287,8.31631727176362,-7.52883535715439,4.15874116616057,-9.06267618678392,0.585985297144448,-10.1700195136218,2.44243964058107,"classical"
"517",517,"89.mp3",139.291706469895,26.355876562187,-0.439987407873686,-5.56063852417541,-4.71848723808973,7.79010880930274,-9.46109042959394,4.0375148167438,-7.22208792890605,0.203851335868045,-12.3012276436444,0.95323075803781,"classical"
