"","song","mfcc.1","mfcc.2","mfcc.3","mfcc.4","mfcc.5","mfcc.6","mfcc.7","mfcc.8","mfcc.9","mfcc.10","mfcc.11","mfcc.12","Genre"
"1","1.mp3",182.507525991873,0.608012697112782,-2.84100213591195,9.30323827199471,-11.6508793289009,16.9247362870772,-13.5104011619266,13.3033963198563,-11.7772812026593,10.7229971459205,-14.2945897838619,10.9846290330221,"rock"
"2","1.mp3",181.183894237832,0.688697268230022,-2.70922177280007,10.7478010493717,-10.4350671487453,19.1000435938931,-13.4549174498053,12.8323719949021,-15.1341861537309,12.4578403517048,-14.6640521571881,15.0911158084825,"rock"
"3","1.mp3",186.13582202722,2.2611925608741,-5.18006591479261,9.79563214376263,-11.2883704746386,13.1570293431474,-10.83799170417,12.4673289136275,-10.8932868507442,13.0618240161886,-13.7314201217371,12.1645390231699,"rock"
"4","1.mp3",182.976880854256,1.44966654621592,-4.32834864743848,13.0967191216933,-8.07558831369966,13.1263759210308,-9.32284914042919,10.7027585678758,-10.1486875333354,10.7415669597,-11.3162779952057,9.747980293356,"rock"
"5","1.mp3",186.122273705906,-0.0829692265908344,-4.73554355007814,12.0594712956818,-10.0606538077005,14.0769189391399,-12.4491558718383,10.0166275441924,-10.1818528066742,10.3286508427995,-9.30316472625143,10.4989608052625,"rock"
"6","1.mp3",183.077994721427,0.211093238576574,-1.77950886988803,7.31275326737766,-9.03239906285345,15.2194435072571,-12.590444975011,9.20669553126356,-10.0508833274279,9.28056093566508,-10.1551524760066,8.76753558791421,"rock"
"7","10.mp3",175.196875432494,9.01636573832917,-17.9562645632208,12.3355561530167,-15.9805350453617,19.4444558084435,-12.9614674340533,17.6725545240579,-9.5955422397732,18.4488303088948,-9.35140112764296,11.8147681900569,"rock"
"8","10.mp3",177.044746530397,7.2452278497593,-11.5115370197356,8.67631555945268,-12.9804391915642,18.2142545843265,-14.5294155730002,18.8146332556668,-13.1556528733731,18.8420804882015,-15.7665587026993,13.2055783594539,"rock"
"9","10.mp3",177.37616340611,7.1933483905137,-7.09096262853707,10.4845470703635,-16.7655165902471,16.2222635046113,-13.38872804428,18.4782862961842,-18.0229137804227,14.3319889653559,-16.7371321519614,16.2674770581396,"rock"
"10","10.mp3",178.197490568093,6.38205448943169,-5.87499007080963,8.05828881517889,-13.6185708209585,13.5532451219467,-12.1999164907776,15.2200568976436,-13.3798462660031,16.0117920008356,-11.3513199603643,13.6724735565596,"rock"
