"","mfcc.1","mfcc.2","mfcc.3","mfcc.4","mfcc.5","mfcc.6","mfcc.7","mfcc.8","mfcc.9","mfcc.10","mfcc.11","mfcc.12","Genre"
"499",141.723520569852,27.312204324716,-11.4015350634485,3.11239570311157,-2.78863269548108,1.15825710420767,-8.17648250028787,-3.25393778321487,-10.3379931479915,-3.70576814845187,-9.68270537338414,-8.31697991146587,"classical"
"500",152.078285730991,26.9568062735124,-17.9626735278424,9.66529758624309,-5.38276549142624,2.33696364187107,-3.53505149249766,-3.33568696829617,-5.48682028860999,-4.06309249141327,-5.61766714629005,-0.0924995785491995,"classical"
"501",137.0968779767,25.6767235411819,-6.09510803464005,1.3399605815283,-0.24344863577742,-0.00737564214933672,-9.44049954952168,-0.133853943662968,-12.5845452384429,-2.69142977411248,-9.66199882441521,-5.89790252916227,"classical"
"502",145.959977938186,29.0390983489888,-14.6556944836525,-0.298431839303568,-10.3891194632505,-0.767846449376426,-6.28902934556504,0.397305425647943,-2.01587863345627,-1.48732939391931,-5.33443464171482,-6.90847677512511,"classical"
"505",145.510553688527,14.9390167184752,-4.42686884318204,8.94744196122737,-9.33657266500155,6.80013437233631,-15.3345999856854,7.54490282905744,-11.0123841474247,8.79281551911652,-11.5343160070551,-1.21996165972676,"classical"
"506",150.916400050125,15.9798150688959,-4.33532823003064,11.5010649731416,-9.69801072150605,7.65854258297473,-17.5088829132287,4.05637036177951,-17.3525286771861,6.45884025187454,-10.8267095040893,-0.0924179960271781,"classical"
"507",154.312674099609,15.5851293259837,-2.94607082337258,12.669905455667,-11.1929677666209,3.36492401206875,-21.5592338447197,3.36677241149346,-18.2929677445573,8.39528497822717,-14.0861703339641,-0.0779195269733524,"classical"
"521",155.980762255586,13.1683955391383,-10.2610092980473,14.2037221908828,-21.5267164813583,13.2742578176065,-18.0136598630814,8.67819681753057,-17.7109554099722,4.93568272327817,-3.43715404760887,4.09962433857488,"classical"
"526",162.865557288446,16.4544513473021,-16.0561300062259,11.2039288415294,-19.337659111191,9.12282468241262,-23.8453726784136,11.5438377360094,-8.74385429362441,12.6702921925604,0.836863799797362,5.45470090026151,"classical"
"532",172.300163370077,5.70826453261063,-12.2001577389973,14.4385647193079,-17.2451191404879,13.8508533992976,-20.3643008847376,12.1732668458993,-20.3010455258827,11.8728523864513,-18.4964734338027,10.0323229016308,"classical"
"537",166.619851280205,7.3864074211557,-10.2234940740053,11.3408085430958,-12.5576279557418,13.8306514087921,-16.5601987531412,10.1991384789843,-16.5635546011115,7.5865687730603,-14.2777234652298,12.0453513783139,"classical"
"542",164.812385392519,14.0528914193336,-14.9738138893933,9.99145908038569,-9.28661534209448,10.4505666519086,-17.9249028098875,8.13867697324386,-12.1242220357106,9.43467304241633,-11.2718957936549,7.18721722178284,"classical"
"552",166.275192363774,16.5446591391121,-14.5789491710319,10.2221213469997,-10.1505578358342,7.13149178566687,-16.1673674012948,7.41039776123109,-16.3141964208837,9.08711466173482,-13.7228195274936,1.70235648341108,"classical"
"553",169.778232083932,14.2210573162017,-14.4903530989563,9.78413747106691,-9.66532612582981,7.59699524174328,-15.3957960459354,8.47885067880967,-19.3034800368592,7.33037717109234,-14.5094491772366,5.15335969949426,"classical"
"555",166.891723736028,15.2117177821573,-14.2910859068234,11.1893498326469,-10.8284021484377,5.86577451191324,-15.7956728204436,7.36573782540458,-18.8492114932594,8.68084767063508,-14.9530064968858,3.74385834072689,"classical"
"561",156.036951030925,18.0932136609924,-14.8552824360841,7.04971873189913,-8.01555181595942,9.14882388553044,-8.84793359183355,7.59699364560802,-9.68678152682611,-0.848478355279088,-11.9534864314759,4.39241516200081,"classical"
"562",161.496332995691,15.9231716275682,-11.0615251026974,9.66226490291317,-9.46772671373856,10.2140395710872,-17.0649344278829,5.75779325132332,-16.8998458023939,2.65539832662578,-12.5662668876373,5.18542769311213,"classical"
"564",149.672789109501,25.7325027573373,-12.0955282538565,7.23067507046761,-6.28929354291703,3.21812646269075,-2.57655427153957,3.01327065973214,-4.59074050318931,4.12064219883047,-4.68627904473194,2.64772189299015,"classical"
"579",146.52830003089,17.4748763444919,-10.2931661737346,11.4754234800051,-4.03755015540057,7.40170385736187,-9.42688095750358,3.62599628445805,-10.2957565278167,3.9728855849668,-5.71844830956105,1.0827863498945,"classical"
"581",159.808984591403,21.7368748579772,-11.7755601500443,2.94634358570373,-11.613865992293,11.3899968366607,-17.7388629189048,2.91521930400277,-10.845174103144,4.49078283240531,-5.19058368359949,6.39156220589887,"classical"
"585",175.67441417811,11.0900819889458,-20.1639870736896,16.0124504564797,-13.6497398608575,8.62694809175168,-18.6216072393888,10.0517165023493,-13.4173888434773,8.20700839489271,-11.17818682514,15.3673350322946,"classical"
"586",173.092062660332,15.607384005419,-20.2448410024192,12.4269359023049,-11.5269853934949,6.31725430200672,-19.3574205190726,4.02446482513819,-11.7964288829082,11.39773639327,-13.5613552473359,2.49570355232278,"classical"
"590",182.976880854256,1.44966654621592,-4.32834864743848,13.0967191216933,-8.07558831369966,13.1263759210308,-9.32284914042919,10.7027585678758,-10.1486875333354,10.7415669597,-11.3162779952057,9.747980293356,"rock"
"595",177.37616340611,7.1933483905137,-7.09096262853707,10.4845470703635,-16.7655165902471,16.2222635046113,-13.38872804428,18.4782862961842,-18.0229137804227,14.3319889653559,-16.7371321519614,16.2674770581396,"rock"
"613",178.412025840442,10.5112897796142,-12.9342159628074,13.2685115107013,-14.7666439214151,18.6610426486644,-14.190333160228,13.2422043414479,-16.4167600994269,15.192830796492,-12.7974587427214,20.2900645121875,"rock"
"616",182.330936227983,6.61096900813946,-14.8202296138387,14.0338567319075,-13.3015585002983,23.4558934372855,-15.2928810944053,19.5507603247059,-16.7645887039011,14.1459779527498,-13.4493079801122,15.6487655369586,"rock"
"629",178.760757542252,12.425606913017,-19.3044596929794,16.7559767653165,-8.71732672293995,13.3251130114347,-13.0286377609546,13.8691576796668,-11.9074712041143,12.622161222902,-7.16088430569309,9.91525046009506,"rock"
"631",180.180937869362,10.5628778128822,-16.5571797795152,18.0654138679997,-11.8615639480664,17.3875545174092,-16.763160208061,15.1739142929414,-14.5675646831485,12.3374187252826,-10.580417840138,10.2435691084242,"rock"
"632",178.929862196839,12.2807528295458,-18.7125810070246,18.4162369143654,-10.1775652620152,15.3513753765616,-16.3830302466332,14.2079993096984,-13.8365690342955,14.2606142734999,-6.73100441743707,10.4816338391701,"rock"
"634",177.298188557029,11.1448313059615,-14.3045090548263,15.9505511359577,-6.43934217850842,12.2943954228958,-12.1374910894011,9.81902223206988,-11.5155508630891,11.0415021855384,-6.88872153344348,6.90967747150161,"rock"
"635",164.426453038079,19.0791226910331,-21.7343016176396,16.8939615384901,-3.68368270837897,3.08310514029372,-5.9758013017066,9.4390852864857,-8.61146247808981,9.62503746008744,-3.88757166183156,3.62576557854502,"rock"
"637",178.74557028755,10.8928647086443,-12.2447259577492,8.49139536070462,-17.1494551649931,13.8981188856919,-11.8633112776204,13.0078745091066,-13.4825510729804,15.3638659257644,-12.9395317149615,14.3419020124101,"rock"
"641",167.59572432285,17.8323722999466,-14.0912455338414,13.6226927454696,-10.4147876054054,11.7102135255703,-12.1496367356674,9.43844906385969,-11.2255240800583,6.05833507791017,-6.61826620844133,9.07967888293699,"rock"
"643",170.312321490773,15.2595675457543,-6.82099072688102,12.6535653066939,-16.5331268812879,18.069054483905,-18.4513565245324,14.9775324617498,-14.1517313675919,11.6839690527,-7.37211387642212,7.62901467577182,"rock"
"655",166.28715266313,7.18487799522222,-4.75454295342822,12.3167331518992,-7.05834041903978,12.8845782817224,-15.051255954633,16.9727244825108,-11.0527090187527,16.7907362403266,-11.0783136316902,11.8608252456929,"rock"
"656",165.843688282288,7.40486484695692,-6.27534035675031,15.0759700022846,-9.60051086148951,12.4809298967253,-12.1762987878213,16.860380520049,-12.1338290699243,16.3372634307093,-11.4011786159199,9.41846302681069,"rock"
"659",165.920920415704,2.37368015385009,-9.08943850961599,16.0013474203868,-5.89930876617933,15.6143417017315,-10.5664644073805,17.8462110820778,-7.9682804035594,16.321385310716,-8.41560325649301,13.0834050891104,"rock"
"669",178.272325248943,4.81276121873821,-8.16373532872133,15.5301901710486,-20.5433100907348,23.0062732495445,-17.0683374746306,19.474195061685,-20.7992086282364,17.5343332527484,-20.8501405432233,14.314658810158,"rock"
"673",181.908884257735,5.99114255589579,-11.4961212036463,10.9980121999163,-14.730613548334,17.4923588085721,-17.6471426756097,16.7037686895712,-20.146440492749,15.5262821081394,-15.5965959291812,16.5855131822988,"rock"
"674",183.427902724893,6.95449916548767,-14.4073297548438,13.3428405794906,-17.0067171298253,18.0290759709354,-19.1035488160393,17.69247412129,-20.3872670230532,15.4005300009044,-14.1598506743797,17.5246722858872,"rock"
"681",178.375917905634,9.37570127755805,-13.7559153688922,13.3319533467112,-12.4592392097278,18.5710123230502,-16.8885443398634,14.1222492740021,-23.9129228558011,18.7469007083091,-14.3607485585078,13.8213264593382,"rock"
"683",179.20341250902,13.4532076559305,-13.7981762719389,12.138122710702,-13.2471557011391,19.7790895616141,-16.1925946040516,10.1092935690009,-7.64150048753808,9.56125776935132,-11.1443611957249,-3.40256241379881,"rock"
"686",178.120463947722,13.2966659257085,-18.8206528374265,18.8666280022601,-19.0675282950926,22.923857767153,-21.5062554756803,20.432687892222,-13.4199301081347,10.1009544724619,-9.32941186786639,2.91377957343248,"rock"
"688",178.816777091403,11.5855312565816,-20.382093768494,20.9103306584456,-16.1398530257307,23.8057776560987,-21.8463598216252,22.4156049845711,-14.0836351488581,10.9801992954155,-7.35114433787995,4.68459378292713,"rock"
"690",176.935883785343,6.56137575101225,-15.1063240164867,20.2608818405346,-14.3358435799842,14.9847824932039,-14.6033666435776,16.7079319942224,-14.4613444222898,17.8472214194073,-13.781311218931,12.6767000472571,"rock"
"691",172.439753706663,9.76986645614229,-16.3579978226019,14.2467307853154,-8.28538129682383,22.4494199140334,-15.6179089768583,12.4131581452864,-12.669461243591,19.2787368189127,-8.68583952913666,14.3786083746248,"rock"
"697",177.512054513786,5.78505939026798,-12.5367317347217,8.48241027570435,-12.3777190271123,14.9634436975137,-13.6291734551372,15.4883011902097,-17.515772559036,14.7247320660588,-10.7652244865127,19.2095275400067,"rock"
"701",146.659905460331,28.0044747571364,-23.9819706176241,5.58640816081413,-5.86148028549977,-11.980882298267,1.96762317189648,-4.01896655478151,-4.02407263694239,-0.585746689525654,0.110064432531193,-2.78897001559382,"rock"
"705",179.532530572151,2.47551775003589,-8.66349979240025,11.668698026742,-10.8381463367875,16.8086678634329,-17.7205174121049,18.1607418740389,-16.4429134504449,18.7575762533184,-14.9482321324718,16.00448833068,"rock"
"711",187.056347562894,4.91254906750342,-7.65921894190862,8.87871275017161,-11.8857568080012,13.6496813693706,-18.2240839303767,9.20399729524089,-11.226608745703,10.999569797983,-10.9893957643562,10.2992225476486,"rock"
"712",190.850655432786,3.27070480874052,-7.19020026663997,5.75280195017796,-11.017729719929,10.0041305341969,-14.2587776637608,9.3169442679799,-10.2187305374392,9.51509126408509,-7.81067061552466,10.2737692090266,"rock"
"723",180.969518066079,6.30264842334971,-9.77212851846192,12.9317360300935,-11.9639915094623,11.061326852521,-17.1431883206133,10.9849672842174,-18.0631727849746,14.1318645954168,-16.8061086505106,11.803941684446,"rock"
"729",180.926964776007,9.44269616093774,-15.1532770822962,13.4608545086637,-13.1677451956238,15.5982621780852,-19.2584201403199,18.8030716400447,-13.6697689380184,11.5608236132159,-10.4691759105447,12.625930259889,"rock"
"739",178.796598342869,8.61214435613179,-7.12412006729469,7.89944303842553,-12.9893559299187,19.9391732982549,-16.5803131743493,10.6329474338284,-15.2454893405609,19.6543752979812,-18.9284173570369,13.0655645110125,"rock"
"749",146.239203575461,14.5390255657003,-7.77302806238855,9.39573563874965,-12.0851323667835,5.36296610826634,-3.61572567201683,10.3327910669685,-8.17239427380319,11.2618993235777,-5.58655232566988,4.43700053945528,"rock"
"756",179.786741370763,5.25699480635126,-5.54174674628197,8.52102713229266,-11.148909803007,15.6301232771227,-14.3239696908005,15.4179228106667,-13.1708314111217,23.1472902908777,-14.0599165697743,16.2493035013845,"rock"
"762",171.270229577303,7.64695030012988,-17.4626636578408,21.6596547291561,-11.7373375033373,14.869373432092,-14.0064851019965,19.2317599938675,-11.8009020443513,11.8632179238644,-10.988005151161,8.69259323054171,"rock"
"764",174.165599661588,9.77639276006661,-16.0484213356646,21.4660241707937,-11.5996585156287,16.4602667308662,-15.1820015789843,16.3593925004105,-14.1587125981701,11.9011303282672,-9.65709392418225,10.551566877658,"rock"
"771",165.940767280297,8.31841411492494,-11.498181889714,17.9314211222858,-13.5673161451657,16.4556884681755,-9.88170021537564,11.5811448955275,-14.8583538307624,7.43809579440269,-11.1981445796198,9.28646601149256,"rock"
"774",181.064322822287,7.94589146387641,-15.417440947221,16.3475540351442,-10.1283486064579,16.9919586292248,-18.6651484663224,13.5106384841262,-17.6654194368463,17.2122943664574,-11.6582185234278,14.6329876870739,"rock"
"775",181.494978218052,8.23667623736811,-15.1173011224766,15.9503524762153,-12.2988573606867,15.5975005740361,-18.8907202022931,13.8365968832695,-16.8909099319306,18.3870295255789,-11.1219179984213,15.5383200214311,"rock"
"776",181.768223629457,7.8069062230983,-16.5682988512744,16.9193560065641,-13.5384838025314,17.0777203427695,-18.4984764681135,15.5226973178765,-16.6827822073522,18.998632214633,-11.874044463055,15.7846035677999,"rock"
"782",182.585273942725,8.19306209522506,-15.7144654068,22.3934955478058,-20.8643083263387,18.1106035011737,-18.3122735045912,14.4986176104463,-12.2963052896327,12.4963352972815,-15.8376603130747,11.156406033912,"rock"
"796",180.281729276723,7.58684930705786,-8.29935993077568,10.7671449454027,-12.8518931787198,15.2234910329306,-16.4336508012195,14.4540198078042,-17.3202354719021,16.4797200440342,-16.5028594301064,14.4267928205115,"rock"
"800",182.74055346047,5.44490826207331,-11.4769930496579,14.9489149749063,-18.8462369699671,19.6117010468887,-20.3259975822787,19.8296785690178,-18.5721286344166,19.0789168811005,-18.0959006108287,16.8328243268823,"rock"
"802",175.20128621889,3.07845265331226,-12.2063499979345,18.9922834692328,-13.1718366147686,20.2460227515901,-15.2894254006084,18.5379339527261,-16.6619477051889,19.1574808787274,-13.8550885487868,16.5957712769081,"rock"
"804",173.110002194291,13.1571169182457,-16.4776130201868,19.695550375371,-12.2972647517655,15.124034367622,-11.4353467180975,12.3946771495216,-12.0275713333283,12.2553186874541,-10.4719163309201,6.40799408752622,"rock"
"806",176.629697366067,10.343700304375,-12.6472660691437,16.5456788927897,-15.6756614890524,14.7738672083865,-14.3306686000747,15.8727393090197,-16.8810922124576,15.2538709064121,-14.1786340894647,12.6558341464773,"rock"
"812",150.076931585985,6.98237311098824,-3.24673894866913,15.7747417078132,-6.724689972819,16.6273492833397,-7.9141738005644,12.6839204076132,-14.9524457552128,12.4603279186516,-9.46258733320898,12.654362908813,"rock"
"819",176.699444141775,7.27300354206569,-14.1416336882986,20.1023001978306,-13.8889097213077,18.6275918905616,-14.4520373783295,17.5703589657321,-14.9970234356031,17.4785792843337,-12.9380661869791,12.6907679715171,"rock"
"821",143.42830496287,19.2059257728096,-11.7811317108134,14.1558532585143,-3.73801524208209,7.1136122506593,-16.2848159336465,3.55891700302686,-8.52500126348036,-16.054797547709,-8.87449861938681,-15.097575391102,"rock"
"824",181.876834305478,5.51560931708642,-13.4192914604222,8.39960356501163,-9.66735967828127,13.7746574830531,-12.4107567684798,16.4097880103705,-12.3683899030458,15.5019733835812,-12.5237736607835,15.5234311779337,"rock"
"827",166.22666007986,6.41452243905788,-6.29232056450611,17.3287390365663,-13.8970995422048,17.0129601893626,-13.9773813141688,18.5853755463287,-15.8531534854334,14.7686192729856,-13.9491672327244,6.56228431688482,"rock"
"831",171.309060469579,7.87305905676727,-3.74204150348714,16.8614390686837,-13.5318268691679,14.5049477992755,-16.5724040885607,15.3203042174948,-16.9034609432851,16.1517827922408,-13.9482356786915,12.8439793334752,"rock"
"833",177.336858355865,3.94189223718992,-2.18458711996221,14.8892586600561,-12.5137256883431,17.5548034430384,-15.894133374078,20.2323530824988,-15.2909536802133,16.2712473545758,-14.9869965435848,11.4995933683722,"rock"
"842",183.120061596849,-2.59774937206488,-8.9072381861803,13.8066487188154,-11.3128808526034,16.4555082386636,-12.4984511671971,17.2315115493344,-16.8170702487374,16.3008347944445,-13.3853194403979,16.5903449960214,"rock"
"844",186.835913399891,-0.597677933660764,-10.476663350187,11.6103634294572,-13.5091656139082,15.6074558519971,-13.7876087653981,16.7836566918591,-15.8796306029593,15.2928979233577,-14.2303234869268,15.3529085353151,"rock"
"850",183.281861153453,6.55653868502584,-7.24641405138167,3.93393291764451,-12.1547035265132,10.7214537908708,-13.270861983705,16.0562752948287,-17.9373585041868,14.520951982315,-13.6597166568124,16.5754463075561,"rock"
"860",164.608046389455,10.7589007035366,-4.63254301048508,16.0470403765074,-10.6117033731459,15.0186297633456,-12.2967045105497,13.1159486385356,-14.7728844906289,10.0341795074855,-15.3807866897888,7.88388179572758,"rock"
"869",168.603387585278,19.8215913850767,-23.3237001297458,11.2117473472847,-6.60691096091223,1.00875364518889,-14.3566428416718,7.77618712968388,-13.4281052185365,7.51450637362742,-11.0745980698145,0.32475449547736,"rock"
"871",186.802792675862,4.06171990966066,-9.11208688934486,12.0199474741657,-9.66501387497632,13.4170171911062,-12.9120969431242,11.8844117261094,-9.64517271543363,12.6733906868466,-10.1598671246177,8.79759895692723,"rock"
"878",173.916763179757,1.97731248944494,-7.14921552031368,18.6817790069714,-8.57887384417382,11.5242235809461,-13.4152480339352,14.1663062260484,-11.9212117029916,14.3203181501265,-14.8328316697406,14.2223455022691,"rock"
"879",176.424005918076,3.37726782162294,-10.7437511439097,17.1833287025905,-8.86515238436392,13.0063126252963,-14.2668328383841,13.7441843694879,-12.350245685445,18.2975578345893,-13.321677860679,14.0304430615685,"rock"
"880",177.482666706701,3.68934846049179,-10.8961790332263,16.872899431196,-7.67967925949555,12.4361862792025,-14.2500306951955,12.3966448444402,-12.2564125414817,17.231961982618,-12.9181810077225,12.7476548889983,"rock"
"890",173.335463777379,12.1062084245108,-15.6909802366121,18.4377718966361,-21.5185074371374,22.5473316662054,-17.1269189171953,18.0067959506391,-15.0166587580983,13.4774792958688,-7.16079114320598,3.85111837537487,"rock"
"891",173.665886102716,11.2544904157654,-16.3567669022763,20.8859763928416,-20.1747633332607,24.868793282114,-17.6472994423322,18.2969927631085,-16.4523937789531,9.47330297614798,-9.48983872375261,3.51715262073455,"rock"
"892",177.205162844851,10.8373881367804,-18.4623064654547,19.4900634997359,-23.0568915255585,24.6712011648009,-19.5421982367173,19.9270648737478,-15.3052692845223,13.0976114004207,-7.9812910936215,2.84667927093564,"rock"
"896",170.689691618724,10.8274850197734,-10.8209021781394,16.9440740285323,-12.7015754855891,16.0040628996764,-12.4062682219964,16.6066931533229,-14.5408291722537,13.7420527937636,-10.0790815392814,12.636561368,"rock"
"913",172.393292113656,7.33489335418126,-12.5589570650757,17.8358397224152,-11.7967022599609,17.6910135352192,-11.0502731694923,14.1844727059877,-12.4770672785452,15.7865624346191,-12.0523593138055,14.0004059110999,"rock"
"916",188.412652299536,3.0448265336996,-8.00120498147242,11.2008732566183,-13.1507537599962,13.4260687181141,-14.3231354525274,12.6521405328004,-13.8976092584616,14.129990627083,-13.7937754582098,11.7613883570875,"rock"
"917",171.589068781602,7.32726520440567,-11.0756491477107,15.3156558021455,-13.2471923004105,15.8397463526123,-11.7888005876213,15.7213484404367,-13.6641154823775,14.4076047628672,-13.1107933581147,11.6024139724657,"rock"
"921",176.237049091667,5.7672813843932,-8.72421329786476,13.2578197387112,-13.7168595095978,12.9815801786544,-13.4384021488622,14.8048828597744,-13.1915309653965,13.4746696094797,-12.3265259579982,13.1057768901609,"rock"
"924",169.971678937959,8.37861379085139,-6.8593956149573,13.8671652135215,-20.8958825895134,16.5525642227238,-15.791543991991,18.0465656648782,-12.6233462956188,12.1298279891178,-9.94729313809099,16.7372001615956,"rock"
"937",153.633726632461,28.7765995277423,-16.280857205906,-0.354945387794212,-6.4870057901449,4.78770642582817,-9.12963522752182,4.03026264337444,-0.884682755335051,6.88358824623079,1.43162770383179,5.18288716726425,"rock"
"941",178.161464752724,4.95138782143208,-10.8377836662303,9.93873491646648,-10.7734520907863,15.6144154328341,-15.1362603518192,14.3920511058192,-11.7984832156779,21.7945162910839,-13.5263667330168,14.8825521152725,"rock"
"944",183.648997202941,4.69032262706618,-13.6760149477367,10.6659398031841,-14.8432226502658,16.9605708980484,-15.4279133788816,17.5410288443957,-15.005892571323,17.1879057680852,-15.3040865662586,16.4212071821819,"rock"
"946",185.064563800954,6.3963563375707,-15.7776198958115,11.153604745708,-15.1414762742163,19.8056703708213,-18.2392945226644,18.7462663471144,-15.6515870839172,15.4817148748931,-14.7478416820568,16.2494179284004,"rock"
"952",179.779525226013,10.9511868397187,-13.4879669406349,13.3484495671095,-14.6225957437628,14.9987935413117,-17.6420473993546,16.7113987645613,-14.5790593828239,16.4701596095496,-12.670930989328,16.9969955091468,"rock"
"953",166.665959275569,10.7940185904827,-13.6720163474184,17.8635625742901,-10.4868218447161,15.2464658360083,-14.6374329795999,14.8745653255249,-12.8497686431783,4.00197072127284,-7.3520978689943,10.2839694362617,"rock"
"954",170.648785373626,10.3262917520397,-13.9874611287351,17.6434011426118,-12.3428823960306,18.7360968711548,-17.671990893781,11.1975605347036,-12.9970068438137,12.6653237591083,-7.50554598318751,5.76624495592827,"rock"
"958",174.917450421382,10.9530842401259,-11.8485031695904,15.5990385594299,-14.5468245607362,19.7529913377434,-17.1943023357533,12.9273689780698,-15.6247547527484,11.3413984500588,-11.1024618745964,9.70710577836379,"rock"
"960",157.698845696295,13.2824252653085,-13.3637168338311,19.0037490324206,-8.23908792053823,9.13678801919006,-9.36545066070812,11.5258080349007,-8.51784536318466,8.10256663706489,-6.43382017116439,3.63236282781242,"rock"
"964",169.345012442544,14.5897150361434,-14.0257372885053,13.8424828866987,-15.9834696664833,10.5020670138075,-12.1202396278499,13.6851312721395,-12.7250477027016,8.54752662866465,-11.1320787762802,11.8692364084231,"rock"
"966",174.987021047189,8.51882793738401,-11.556537740892,16.2386062968376,-12.0696293711233,16.1585903182525,-18.1928473287863,15.4425665752116,-16.4754749301185,15.3647697845684,-13.4834584315658,19.3352319734898,"rock"
"969",179.175810813606,11.4749278567955,-13.4475868095255,13.0898265289094,-13.2745079611539,15.7855323023416,-17.7521404566929,18.0483380305413,-14.8670888125862,13.8154531620464,-15.2716316883029,14.9912364859851,"rock"
"975",180.329346653087,9.05338818310577,-9.75571281555599,16.6859709598761,-18.2894424515688,18.9658204228854,-18.5562681537041,14.4860966391832,-20.2741771055717,9.28094755483515,-20.430853245301,9.00339178234723,"rock"
"976",181.820519685443,7.42600574572553,-8.4848061841032,13.0642838148889,-22.2626989793945,17.463165162344,-17.2386619220711,17.3004081474002,-14.6897182379761,16.5780656670496,-15.6877916565809,14.5427487432045,"rock"
"978",177.2792898788,3.95885376994582,-10.1974489150851,16.181387653899,-10.2871763726924,15.6897946699882,-14.0599545905874,16.8787095675622,-17.7313453885527,12.1533916063289,-12.3951374802234,11.9625068787381,"rock"
"980",178.252662207544,6.30614600269728,-12.9308366781392,14.9573576911999,-12.7099987967099,17.6488852516827,-14.2435226122209,15.8959350544135,-18.8439735097092,11.1654820020314,-18.000480570759,14.4637501315858,"rock"
"985",180.815037794578,7.23867936524099,-17.4583021168374,17.1348803291121,-12.6934457800715,18.9015530979402,-17.4202586073145,14.8314589990239,-16.0097555989996,18.5579519641167,-13.0610029137447,15.6548370023477,"rock"
"988",181.565787989396,7.31909636629602,-18.1883364134682,16.0829882173169,-12.9902995526878,19.6066601577003,-17.1339118996143,13.4604514223409,-16.5971632468614,15.4482882420498,-10.2203691661844,17.0178358738377,"rock"
"990",173.958183499394,9.5505230691909,-7.68987554303856,14.3331167407613,-11.7805575056791,20.7298881039043,-17.6198820538587,22.418621067735,-17.9811729508289,16.5181980283145,-16.1056103494955,11.02717519907,"rock"
"991",176.378319436892,8.63553116424988,-8.7561810701314,16.0615686667023,-17.0965701606214,20.5669114400185,-13.7465163497757,18.2981626155921,-19.1144368792119,16.574863630225,-13.0236459574596,14.723429698658,"rock"
"993",176.782021940046,8.72062399411281,-6.38069005632381,11.9702909621882,-12.8864631211382,14.9600187564786,-14.2633349431801,17.2659183360951,-13.1685489805029,14.712715170595,-10.552008026748,13.3404960584346,"rock"
"995",154.92552661308,8.5292027675911,-7.50058996798069,13.4334319225268,-10.0171402531403,14.338763690143,-11.8275569962068,13.5056103879856,-12.3184708838858,8.20859663120177,-13.4892682900461,11.4066556706817,"rock"
"996",165.124231800528,7.73468861948148,-6.7075949432649,12.6086981874852,-19.8888563380261,16.77070009198,-15.3877251066512,13.7984119459991,-14.8631333029487,7.40626242010791,-18.2546986469326,12.5978028130689,"rock"
"998",170.089067977295,10.390474763574,-10.9661783496724,11.6496619321196,-18.4738150907904,14.8829872462852,-17.4993697763653,13.3670119013099,-12.8670882898717,9.45626664311512,-13.0621837278818,12.8413044580342,"rock"
"1000",165.733214850691,12.5960057860546,-12.585931870381,12.0901493782897,-11.3395923189071,12.5760946135082,-13.7285622861056,11.2548421347603,-13.6414583918257,10.3790075249949,-12.9059463141557,8.20715037663647,"rock"
"1002",171.364111946889,2.83936072856115,-10.9958745830453,18.3234963650144,-6.21307904090981,16.9373571431547,-10.621662346441,17.4102644452428,-10.8955367187849,14.9207717461866,-11.4048348109324,15.694103989523,"rock"
"1003",172.75381931864,5.21472417036266,-15.2303570023875,18.744621231069,-4.09995799584529,15.3891389366924,-14.1676852727679,17.8486824397211,-12.0614301835092,13.2144679903246,-12.7336213260547,17.1926929469187,"rock"
"1004",174.045278097475,4.73240115695345,-11.8497712132957,19.1426490572703,-8.97098922061294,14.7430017160183,-13.7145658132954,16.5020369913342,-12.6035224386378,12.1912936287331,-9.44292866283345,16.7369641700914,"rock"
"1006",176.572913527116,9.3697147256239,-14.9998163252054,16.8021943445589,-10.076747921368,11.306380484631,-17.5039417579918,16.0214525154265,-18.1327677803255,10.9019477408851,-12.0903456665202,16.7236448083038,"rock"
"1009",184.128249977575,3.00541708034594,-5.88999947675132,11.80416290269,-15.691961545479,16.7210268522051,-14.3589535495228,14.1464491816986,-12.2178816441187,13.048590215481,-13.7514620531313,13.9936436547912,"rock"
"1011",182.476906562843,2.87475158072979,-6.51335753871056,11.351200474511,-12.104940171684,16.6758187864802,-13.5283203197981,17.1961268751765,-15.1421994136908,17.0505991832013,-15.7178907245664,16.4707991969488,"rock"
"1015",174.364772459332,9.30686191913689,-12.5940118254135,13.9900286474305,-14.9534356687037,13.2478837841996,-18.3082603237453,14.2944224595244,-18.7573614668166,14.6756495668244,-14.9529125309792,13.2634262339065,"rock"
"1016",179.596768419474,8.8356097670624,-12.9527939809689,10.8516754442319,-20.358384536233,17.3269337475664,-21.9189149011081,13.8611561919141,-19.4655113914423,15.4920600862234,-17.5268232373763,12.484139966234,"rock"
"1020",166.040718399771,-0.628275975701194,-14.9282311301131,10.6205767769766,-12.6848197542353,12.370870668768,-25.0015757912678,13.8073696738403,-24.5655367456763,12.2730436335015,-22.2901258982562,6.78402646465523,"rock"
"1027",185.164198533399,1.86922133504651,-4.30707990230486,9.83666936414853,-13.2641699378008,13.8515992096848,-11.3699169825225,11.3884122885352,-9.33866277438552,9.85212109105538,-10.5236076818736,11.1698983563738,"rock"
"1041",171.199420328503,13.287404325504,-17.4993823988748,16.1983323359816,-18.9120330240376,19.8740401037725,-19.4839140661315,17.1888768982023,-12.1709741920778,11.7540937571349,-8.41145343682446,5.71218220196931,"rock"
